"Topic Area","Topic","Progress Level","Exercise","qwen-plus solution"
"Numbers and operations","Understanding and performing operations","C","Ein Bauer hat 240 Äpfel, die er in Körbe packen möchte, wobei jeder Korb 15 Äpfel fasst. Wie viele Körbe benötigt er?","Um diese Aufgabe zu lösen, musst du herausfinden, wie viele Körbe nötig sind, um die 240 Äpfel unter der Bedingung aufzuteilen, dass jeder Korb genau 15 Äpfel fasst. Hier ist ein Schritt-für-Schritt-Ansatz:

---

### **Schritt 1: Formuliere die Frage mathematisch**
Die Gesamtzahl der Äpfel beträgt 240, und jeder Korb fasst 15 Äpfel. Die Anzahl der benötigten Körbe ergibt sich aus der Division der Gesamtzahl der Äpfel durch die Kapazität eines Korbs:

\[
\text{Anzahl der Körbe} = \frac{\text{Gesamtzahl der Äpfel}}{\text{Kapazität eines Korbs}}
\]

Setze die Werte ein:

\[
\text{Anzahl der Körbe} = \frac{240}{15}
\]

---

### **Schritt 2: Führe die Division durch**
Teile 240 durch 15:

\[
240 \div 15 = 16
\]

Das Ergebnis ist eine ganze Zahl (16), was bedeutet, dass keine Äpfel übrig bleiben.

---

### **Schritt 3: Überprüfe die Lösung**
Um sicherzugehen, dass die Berechnung korrekt ist, multipliziere die Anzahl der Körbe mit der Kapazität eines Korbs:

\[
16 \times 15 = 240
\]

Dies stimmt mit der Gesamtzahl der Äpfel überein, also ist die Lösung korrekt.

---

### **Schlussfolgerung**
Der Bauer benötigt **16 Körbe**, um alle 240 Äpfel aufzuteilen, wobei jeder Korb genau 15 Äpfel enthält.

---

Falls du weitere Fragen hast oder ähnliche Aufgaben bearbeiten möchtest, lass es mich wissen! 😊"
"Numbers and operations","Understanding and performing operations","C","Wenn ein Auto 120 Meilen in 3 Stunden fährt, wie viele Meilen legt es in jeder Stunde zurück?","Um diese Aufgabe zu lösen, musst du die Geschwindigkeit des Autos berechnen. Die Geschwindigkeit gibt an, wie viele Meilen das Auto pro Stunde zurücklegt. Hier ist der Schritt-für-Schritt-Lösungsansatz:

---

### **1. Gegebene Werte identifizieren**
- Das Auto fährt **120 Meilen** in **3 Stunden**.
- Du möchtest wissen, wie viele Meilen das Auto in **einer Stunde** zurücklegt.

---

### **2. Formel für die Geschwindigkeit verwenden**
Die Geschwindigkeit wird mit dieser Formel berechnet:
\[
\text{Geschwindigkeit} = \frac{\text{Strecke}}{\text{Zeit}}
\]
In diesem Fall:
- Strecke = 120 Meilen
- Zeit = 3 Stunden

---

### **3. Werte in die Formel einsetzen**
Setze die gegebenen Werte in die Formel ein:
\[
\text{Geschwindigkeit} = \frac{120}{3}
\]

---

### **4. Berechnung durchführen**
Teile 120 durch 3:
\[
\text{Geschwindigkeit} = 40
\]

---

### **5. Ergebnis interpretieren**
Das Auto legt **40 Meilen pro Stunde** zurück.

---

### **Antwort:**
\[
\boxed{40 \text{ Meilen pro Stunde}}
\]

---

### **Zusätzliche Erklärung:**
Diese Art von Berechnung nennt man auch ""durchschnittliche Geschwindigkeit"". Sie zeigt, dass das Auto konstant 40 Meilen pro Stunde gefahren sein muss, um die gesamte Strecke von 120 Meilen in 3 Stunden zu schaffen. Wenn die Geschwindigkeit während der Fahrt variiert hat, wäre dies die mittlere Geschwindigkeit über den gesamten Weg hinweg."
"Numbers and operations","Understanding and performing operations","D","Liam hat 347 Murmeln und er schenkt 128 Murmeln seinen Freunden; wie viele Murmeln hat er noch?","Diese Aufgabe ist ein einfaches Subtraktionsproblem. Liam hat ursprünglich 347 Murmeln und gibt davon 128 Murmeln weg. Um herauszufinden, wie viele Murmeln er noch hat, musst du die Anzahl der geschenkten Murmeln von der Anzahl der ursprünglichen Murmeln abziehen:

### Schritt-für-Schritt-Lösung:
1. **Formuliere die Gleichung**:  
   \( 347 - 128 = ? \)

2. **Ziffer für Ziffer subtrahieren**:  
   Beginne mit den Einern, dann den Zehnern und schließlich den Hundertern.

   - **Einer**: \( 7 - 8 \) kann nicht direkt gerechnet werden, da 7 kleiner als 8 ist. Daher ""leihen"" wir uns 1 von den Zehnern (dies entspricht einem Wert von 10). Damit wird aus dem 7 eine 17, und aus dem 4 in den Zehnern wird ein 3.  
     \( 17 - 8 = 9 \)

   - **Zehner**: Nach dem Leihvorgang steht nun \( 3 - 2 \) (da wir 1 von den Zehnern genommen haben).  
     \( 3 - 2 = 1 \)

   - **Hunderter**: \( 3 - 1 = 2 \)

3. **Setze die Ergebnisse zusammen**:  
   \( 2 \) (Hunderter), \( 1 \) (Zehner), \( 9 \) (Einer) → \( 219 \).

### Endergebnis:
Liam hat noch **219 Murmeln**.

---

### Alternative: Überprüfung durch Addition
Um sicherzugehen, dass das Ergebnis korrekt ist, kannst du die Subtraktion umkehren und überprüfen, ob \( 219 + 128 = 347 \):

- \( 9 + 8 = 17 \) → Schreibe 7 und merke 1.
- \( 1 + 1 + 2 = 4 \).
- \( 2 + 1 = 3 \).

Das stimmt überein! Also ist die Lösung korrekt."
"Numbers and operations","Understanding and performing operations","D","Eine Bäckerei verkaufte morgens 456 Cupcakes und nachmittags 289 Cupcakes; wie viele Cupcakes wurden insgesamt verkauft?","Um die Aufgabe zu lösen, musst du die Anzahl der Cupcakes, die morgens verkauft wurden, mit der Anzahl der Cupcakes addieren, die nachmittags verkauft wurden. Hier ist die Schritt-für-Schritt-Anleitung:

### 1. Lies die Zahlen aus der Aufgabe ab:
- Morgens wurden **456 Cupcakes** verkauft.
- Nachmittags wurden **289 Cupcakes** verkauft.

### 2. Setze die Addition auf:
Die Gesamtanzahl der verkauften Cupcakes berechnest du, indem du die beiden Zahlen addierst:
$$
456 + 289 = ?
$$

### 3. Addiere schrittweise:
Um die Addition durchzuführen, kannst du die Zahlen nach Stellen (Hunderter, Zehner, Einer) aufteilen oder direkt addieren.

#### a) Hunderter, Zehner und Einer separat:
- Fange mit den Hundertern an: $400 + 200 = 600$
- Dann die Zehner: $50 + 80 = 130$
- Und zuletzt die Einer: $6 + 9 = 15$

Jetzt addiere diese Zwischenergebnisse zusammen:
$$
600 + 130 + 15 = 745
$$

#### b) Direkte Addition:
Schreibe die Zahlen übereinander und addiere sie Spalte für Spalte:

$$
\begin{array}{c@{}c@{}c@{}c}
   & 4 & 5 & 6 \\
+  & 2 & 8 & 9 \\
\hline
   & 7 & 4 & 5 \\
\end{array}
$$

### 4. Ergebnis:
Insgesamt wurden **745 Cupcakes** verkauft.

### Antwort:
$$
\boxed{745}
$$"
"Numbers and operations","Understanding and performing operations","D","Sarah hat eine Sammlung von 864 Aufklebern und sie verliert 275 Aufkleber; wie viele Aufkleber hat sie noch?","Um diese Aufgabe zu lösen, musst du eine einfache Subtraktion durchführen. Hier ist die Schritt-für-Schritt-Erklärung:

### 1. Lies die Aufgabe sorgfältig:
Sarah hat **864 Aufkleber** und verliert **275 Aufkleber**. Du möchtest wissen, wie viele Aufkleber sie noch hat.

### 2. Stelle die mathematische Operation auf:
Um herauszufinden, wie viele Aufkleber Sarah noch hat, ziehst du die Anzahl der verlorenen Aufkleber von der Gesamtanzahl ab:
$$
864 - 275 = ?
$$

### 3. Führe die Subtraktion durch:
Wir rechnen schrittweise:

#### a) Ziehe die Einserstelle:
$4 - 5$ funktioniert nicht, da 4 kleiner als 5 ist. Daher ""lehne"" wir von der Zehnerstelle ab.  
- Die 4 wird zu 14, und die 6 (in der Zehnerstelle) wird zu 5.
- $14 - 5 = 9$

#### b) Ziehe die Zehnerstelle:
Jetzt haben wir $5 - 7$, was auch nicht geht. Also lehnen wir von der Hunderterstelle ab.  
- Die 5 wird zu 15, und die 8 (in der Hunderterstelle) wird zu 7.
- $15 - 7 = 8$

#### c) Ziehe die Hunderterstelle:
$7 - 2 = 5$

### 4. Setze die Ergebnisse zusammen:
Die Differenz ist:
$$
864 - 275 = 589
$$

### 5. Überprüfe das Ergebnis:
Um sicherzugehen, dass die Rechnung korrekt ist, kannst du die Addition verwenden:
$$
589 + 275 = 864
$$
Das stimmt, also ist die Lösung korrekt.

### Antwort:
$$
\boxed{589}
$$  
Sarah hat noch **589 Aufkleber**."
"Numbers and operations","Understanding and performing operations","D","Eine Bäckerei verkauft Päckchen Kekse für jeweils 24 $ und ein Kunde möchte 4 Päckchen kaufen; benutze das Distributivgesetz, um die Gesamtkosten zu ermitteln.","Um die Gesamtkosten für 4 Päckchen Kekse zu berechnen, bei denen jedes Päckchen 24 $ kostet, können wir das **Distributivgesetz** anwenden. Das Distributivgesetz besagt:

\[
a \cdot (b + c) = a \cdot b + a \cdot c
\]

In diesem Fall möchten wir den Ausdruck \(4 \cdot 24\) berechnen. Statt direkt zu multiplizieren, können wir die Zahl 24 in zwei kleinere Zahlen aufteilen, um die Berechnung einfacher zu gestalten.

### Schritt-für-Schritt-Lösung:
1. **Zerlege die Zahl 24:**
   Wir können 24 in zwei einfachere Zahlen aufteilen, zum Beispiel \(24 = 20 + 4\).

2. **Wende das Distributivgesetz an:**
   Nun setzen wir das Distributivgesetz ein:
   \[
   4 \cdot 24 = 4 \cdot (20 + 4)
   \]
   Nach dem Distributivgesetz wird dies zu:
   \[
   4 \cdot 24 = (4 \cdot 20) + (4 \cdot 4)
   \]

3. **Berechne die Teilprodukte:**
   - \(4 \cdot 20 = 80\)
   - \(4 \cdot 4 = 16\)

4. **Addiere die Ergebnisse:**
   \[
   80 + 16 = 96
   \]

### Endergebnis:
Die Gesamtkosten für 4 Päckchen Kekse betragen **96 $**.

---

### Alternative Zerlegungen:
Man kann auch andere Zerlegungen von 24 verwenden, zum Beispiel \(24 = 10 + 10 + 4\). Dann würde der Rechenschritt so aussehen:
\[
4 \cdot 24 = 4 \cdot (10 + 10 + 4) = (4 \cdot 10) + (4 \cdot 10) + (4 \cdot 4)
\]
\[
= 40 + 40 + 16 = 96
\]

Das Ergebnis bleibt dasselbe! 😊"
"Numbers and operations","Understanding and performing operations","D","Wenn eine Box 36 Schokoladen enthält und gleichmäßig in 4 kleinere Boxen aufgeteilt wird, wie viele Schokoladen werden in jeder Box sein, indem die distributive Eigenschaft verwendet wird?","Um diese Aufgabe zu lösen, können wir die **distributive Eigenschaft** (Verteilungsgesetz) verwenden. Die distributive Eigenschaft besagt, dass Multiplikation über Addition verteilt werden kann, also \( a \cdot (b + c) = a \cdot b + a \cdot c \). In diesem Fall nutzen wir sie jedoch in umgekehrter Richtung, um eine Division aufzuspalten.

### Gegebene Information:
- Eine große Box enthält 36 Schokoladen.
- Diese Schokoladen sollen gleichmäßig in 4 kleinere Boxen aufgeteilt werden.

Wir müssen also \( 36 \div 4 \) berechnen, wobei wir die distributive Eigenschaft anwenden.

---

### Lösungsansatz:

1. **Zerlege 36 in zwei Zahlen, die leicht durch 4 teilbar sind:**
   Wir suchen zwei Zahlen, die zusammen 36 ergeben und jeweils durch 4 teilbar sind. Eine einfache Möglichkeit ist:
   \[
   36 = 20 + 16
   \]

2. **Teile jede der Zahlen durch 4:**
   Jetzt teilen wir beide Zahlen einzeln durch 4:
   \[
   20 \div 4 = 5
   \]
   \[
   16 \div 4 = 4
   \]

3. **Addiere die Ergebnisse:**
   Addiere die beiden Teilergebnisse, um das Gesamtresultat zu erhalten:
   \[
   5 + 4 = 9
   \]

---

### Schlussfolgerung:
Jede der 4 kleineren Boxen enthält daher **9 Schokoladen**.

---

### Alternative Zerlegungen:
Man könnte auch andere Zerlegungen von 36 wählen, solange die Summe der Zahlen 36 ergibt und beide Zahlen durch 4 teilbar sind. Zum Beispiel:
- \( 36 = 28 + 8 \):
  \[
  28 \div 4 = 7, \quad 8 \div 4 = 2, \quad 7 + 2 = 9
  \]
- \( 36 = 32 + 4 \):
  \[
  32 \div 4 = 8, \quad 4 \div 4 = 1, \quad 8 + 1 = 9
  \]

In jedem Fall kommt man zum gleichen Ergebnis: **9 Schokoladen pro Box**."
"Numbers and operations","Understanding and performing operations","D","Ein Gärtner muss 29 Blumen in Reihen von 3 pflanzen; wende das distributive Gesetz an, um die Gesamtanzahl der Blumen zu berechnen, die er pflanzen muss.","Die Aufgabe scheint zunächst ein wenig verwirrend zu sein, da du bereits weißt, dass der Gärtner **29 Blumen** pflanzen muss. Allerdings sollst du das **distributive Gesetz** anwenden, um die Gesamtzahl der Blumen zu berechnen. Lass uns den Ansatz schrittweise durchdenken:

---

### Was ist das distributive Gesetz?
Das distributive Gesetz besagt:
$$
a \cdot (b + c) = a \cdot b + a \cdot c
$$
Es beschreibt, wie man eine Multiplikation aufteilen kann, wenn einer der Faktoren in eine Summe zerlegt wird.

In dieser Aufgabe geht es darum, die 29 Blumen so zu interpretieren, dass wir das distributive Gesetz anwenden können.

---

### Schritt 1: Interpretiere die Anzahl der Blumen
Der Gärtner plant die Blumen in Reihen von jeweils **3 Blumen**. Das bedeutet, dass wir versuchen können, die Zahl **29** als Summe von Vielfachen von 3 und einem Rest darzustellen.

#### Teile 29 in Gruppen von 3 auf:
- $ 29 : 3 = 9 $ mit einem Rest von $ 2 $.
- Das bedeutet: $ 29 = 9 \cdot 3 + 2 $.

Nun können wir das Problem so formulieren:
$$
29 = (9 \cdot 3) + 2
$$

---

### Schritt 2: Wende das distributive Gesetz an
Um das distributive Gesetz einzubinden, können wir die Gruppe $ 9 \cdot 3 $ weiter analysieren. Stelle dir vor, dass der Gärtner die Blumen in mehrere kleinere Gruppen pflanzt. Angenommen, er plant die Blumen in zwei Teilschritte:
1. Er pflanzt zuerst **6 Reihen à 3 Blumen** ($ 6 \cdot 3 $).
2. Dann pflanzt er noch **3 weitere Reihen à 3 Blumen** ($ 3 \cdot 3 $).

Daraus ergibt sich:
$$
9 \cdot 3 = (6 \cdot 3) + (3 \cdot 3)
$$

Setze dies nun in die Gesamtgleichung ein:
$$
29 = (6 \cdot 3) + (3 \cdot 3) + 2
$$

---

### Schritt 3: Berechne die einzelnen Terme
Jetzt berechnen wir die Werte:
$$
6 \cdot 3 = 18,\quad 3 \cdot 3 = 9,\quad \text{und der Rest ist } 2.
$$

Addiere diese zusammen:
$$
29 = 18 + 9 + 2
$$

---

### Schritt 4: Schlussfolgerung
Die Gesamtanzahl der Blumen bleibt natürlich bei **29**, aber wir haben gezeigt, wie man das distributive Gesetz verwenden kann, um die Berechnung aufzuteilen.

---

### Abschließend:
Die Lösung lautet:
$$
\boxed{29}
$$

Und wir haben dabei das distributive Gesetz angewendet, indem wir die Blumen in verschiedene Gruppen à 3 aufgeteilt und diese dann wieder zusammengerechnet haben."
"Numbers and operations","Understanding and representing numbers","G","Konvertieren Sie den Bruch 3/8 in eine Dezimalzahl und einen Prozentsatz.","Um den Bruch \( \frac{3}{8} \) in eine Dezimalzahl und einen Prozentsatz umzuwandeln, folgen wir diesen Schritten:

---

### **Schritt 1: Konvertieren des Bruchs in eine Dezimalzahl**
Um einen Bruch in eine Dezimalzahl umzuwandeln, dividieren wir den Zähler (oben) durch den Nenner (unten).

\[
\frac{3}{8} = 3 \div 8
\]

Durchführen der Division:
- \( 3 \div 8 = 0.375 \)

Also ist die Dezimaldarstellung von \( \frac{3}{8} \):

\[
\boxed{0.375}
\]

---

### **Schritt 2: Konvertieren der Dezimalzahl in einen Prozentsatz**
Um eine Dezimalzahl in einen Prozentsatz umzuwandeln, multiplizieren wir sie mit 100.

\[
0.375 \times 100 = 37.5
\]

Also ist der Prozentsatz von \( \frac{3}{8} \):

\[
\boxed{37.5\%}
\]

---

### **Zusammenfassung**
- Der Bruch \( \frac{3}{8} \) entspricht der Dezimalzahl \( \boxed{0.375} \).
- Der Bruch \( \frac{3}{8} \) entspricht dem Prozentsatz \( \boxed{37.5\%} \). 

Falls du weitere Fragen hast, lass es mich wissen! 😊"
"Numbers and operations","Understanding and representing numbers","G","Ein Schüler hat 85 % in einem Test erzielt; drücke diesen Wert als Bruch in der einfachsten Form aus.","Um den Wert von 85 % als Bruch in der einfachsten Form auszudrücken, kannst du folgende Schritte befolgen:

---

### **Schritt 1: Verstehe die Bedeutung von Prozent**
Prozent bedeutet ""von Hundert"". Daher kann jeder Prozentsatz direkt als Bruch mit dem Nenner 100 geschrieben werden.

$$
85\% = \frac{85}{100}
$$

---

### **Schritt 2: Kürze den Bruch**
Um den Bruch $\frac{85}{100}$ zu vereinfachen, musst du den größten gemeinsamen Teiler (ggT) von Zähler und Nenner finden. 

- Die Primfaktorzerlegung von $85$ ist:
  $$
  85 = 5 \cdot 17
  $$

- Die Primfaktorzerlegung von $100$ ist:
  $$
  100 = 2^2 \cdot 5^2
  $$

Der größte gemeinsame Teiler von $85$ und $100$ ist $5$, da dies der einzige gemeinsame Faktor ist.

Nun teile sowohl Zähler als auch Nenner durch $5$:

$$
\frac{85}{100} = \frac{85 \div 5}{100 \div 5} = \frac{17}{20}
$$

---

### **Schritt 3: Überprüfe, ob der Bruch vollständig gekürzt ist**
Der Bruch $\frac{17}{20}$ kann nicht weiter gekürzt werden, weil $17$ eine Primzahl ist und kein gemeinsamer Teiler mit $20$ existiert.

---

### **Endergebnis**
Der Wert von $85\%$ als Bruch in der einfachsten Form lautet:

$$
\boxed{\frac{17}{20}}
$$"
"Numbers and operations","Understanding and representing numbers","G","Wenn ein Hemd 45 $ kostet und um 30 % reduziert ist, bestimme den Verkaufspreis in Dezimalform.","Um den Verkaufspreis eines Hemdes zu berechnen, das um 30 % reduziert ist, können wir die folgenden Schritte durchführen:

---

### **Schritt 1: Bestimme den Rabattbetrag**
Der Preis des Hemdes beträgt 45 $. Der Rabatt beträgt 30 %. Um den Rabattbetrag in Dollar auszurechnen, multiplizieren wir den Ursprungspreis mit dem Rabattprozentsatz (in Dezimalform).

- Der Rabattprozentsatz von 30 % wird in Dezimalform geschrieben als $ 0.30 $.
- Der Rabattbetrag wird berechnet als:
  $$
  \text{Rabattbetrag} = \text{Ursprungspreis} \times \text{Rabattprozentsatz}
  $$
  $$
  \text{Rabattbetrag} = 45 \times 0.30 = 13.5
  $$

Der Rabattbetrag beträgt also **13.5 $**.

---

### **Schritt 2: Berechne den Verkaufspreis**
Den Verkaufspreis erhältst du, indem du den Rabattbetrag vom Ursprungspreis abziehst:
$$
\text{Verkaufspreis} = \text{Ursprungspreis} - \text{Rabattbetrag}
$$
$$
\text{Verkaufspreis} = 45 - 13.5 = 31.5
$$

---

### **Endresultat**
Der Verkaufspreis des Hemdes beträgt **31.5 $**.

---

### **Alternative Methode (direkte Berechnung)**
Du kannst den Verkaufspreis auch direkt berechnen, indem du den verbleibenden Prozentsatz des Preises nutzt. Wenn der Preis um 30 % reduziert wird, bleibt noch 70 % des Ursprungspreises übrig. Dies kann wie folgt berechnet werden:

$$
\text{Verkaufspreis} = \text{Ursprungspreis} \times (1 - \text{Rabattprozentsatz})
$$
$$
\text{Verkaufspreis} = 45 \times (1 - 0.30) = 45 \times 0.70 = 31.5
$$

---

Beide Methoden führen zum gleichen Ergebnis: **$\boxed{31.5}$**."
"Numbers and operations","Understanding and performing operations","F","Ein U-Boot befindet sich in einer Tiefe von 150 Metern unter dem Meeresspiegel; wenn es um 75 Meter steigt, wie tief ist es dann?","Diese Aufgabe ist ein einfaches Problem der Addition und Subtraktion von Zahlen, wobei wir negative Zahlen verwenden, um die Tiefe unter dem Meeresspiegel darzustellen.

### Schritt-für-Schritt-Lösung:

1. **Bestimme die Ausgangstiefe:**
   Das U-Boot befindet sich zu Beginn in einer Tiefe von **150 Metern unter dem Meeresspiegel**. In mathematischen Begriffen können wir diese Tiefe als `-150` Meter schreiben (negative Zahl, da es unter dem Meeresspiegel liegt).

2. **Bestimme die Änderung der Tiefe:**
   Das U-Boot steigt um **75 Meter**. Steigen bedeutet, dass sich das U-Boot in Richtung des Meeresspiegels bewegt, also wird die Tiefe weniger negativ. Mathematisch addieren wir `+75` zur Ausgangstiefe.

3. **Berechne die neue Tiefe:**
   Führe die Berechnung durch:
   \[
   -150 + 75 = -75
   \]

4. **Interpretiere das Ergebnis:**
   Die neue Tiefe beträgt `-75` Meter. Das bedeutet, dass das U-Boot sich nach dem Aufstieg **75 Meter unter dem Meeresspiegel** befindet.

### Antwort:
Das U-Boot befindet sich dann in einer Tiefe von **75 Metern unter dem Meeresspiegel**.

---

### Zusätzliche Erklärung:
Falls du mit negativen Zahlen noch nicht vertraut bist, kannst du dir die Situation auch so vorstellen:
- Wenn das U-Boot in einer Tiefe von 150 Metern ist und 75 Meter aufsteigt, nimmst du einfach 75 Meter von den 150 Metern ab:
  \[
  150 - 75 = 75
  \]
  Das Ergebnis zeigt, dass das U-Boot sich dann in einer Tiefe von 75 Metern befindet."
"Numbers and operations","Understanding and performing operations","F","Ein Bergsteiger steigt 200 Meter auf und sinkt dann 50 Meter ab; wie viel beträgt ihre endgültige Höhenänderung gegenüber dem Meeresspiegel?","Um diese Aufgabe zu lösen, betrachten wir die Höhenänderungen des Bergsteigers schrittweise:

1. **Höhenaufstieg**: Der Bergsteiger steigt zunächst um 200 Meter auf. Das bedeutet, seine Höhe nimmt um +200 Meter zu.

2. **Höhenabstieg**: Anschließend sinkt der Bergsteiger um 50 Meter ab. Das bedeutet, seine Höhe verringert sich um -50 Meter.

### Berechnung der endgültigen Höhenänderung:
Die Gesamthöhenänderung ergibt sich aus der Summe der beiden Änderungen:

\[
\text{Gesamthöhenänderung} = +200 \, \text{Meter} - 50 \, \text{Meter}
\]

\[
\text{Gesamthöhenänderung} = +150 \, \text{Meter}
\]

### Ergebnis:
Die endgültige Höhenänderung gegenüber dem Meeresspiegel beträgt **+150 Meter**. Das bedeutet, dass der Bergsteiger insgesamt 150 Meter höher als am Startpunkt ist.

---

Falls du noch weitere Fragen zu diesem Thema hast, lass es mich wissen! 😊"
"Numbers and operations","Understanding and performing operations","F","Wenn die Temperatur über Nacht von -5 Grad Celsius auf -12 Grad Celsius sinkt, um wie viele Grad ist sie gefallen?","Um diese Aufgabe zu lösen, musst du den Unterschied zwischen den beiden Temperaturen berechnen. Dabei ist wichtig zu beachten, dass wir mit negativen Zahlen arbeiten. Lass uns Schritt für Schritt vorgehen:

### 1. Gegebene Werte:
- Starttemperatur: **-5°C**
- Endtemperatur: **-12°C**

Die Temperatur hat also von **-5°C** auf **-12°C** abgenommen.

---

### 2. Formel zur Berechnung der Temperaturdifferenz:
Die Differenz zwischen zwei Temperaturen wird wie folgt berechnet:
\[
\text{Temperaturänderung} = \text{Endtemperatur} - \text{Starttemperatur}
\]

Setzen wir die Werte ein:
\[
\text{Temperaturänderung} = (-12) - (-5)
\]

---

### 3. Vereinfachen der Berechnung:
Beim Subtrahieren einer negativen Zahl ändert sich das Vorzeichen, daher wird aus \( -(-5) \) ein \( +5 \). Die Gleichung vereinfacht sich zu:
\[
\text{Temperaturänderung} = -12 + 5
\]

Nun rechnen wir weiter:
\[
-12 + 5 = -7
\]

---

### 4. Interpretation des Ergebnisses:
Das Ergebnis ist **-7**, was bedeutet, dass die Temperatur um **7 Grad Celsius** gefallen ist. Das negative Vorzeichen zeigt nur an, dass es eine Abkühlung war.

---

### Endergebnis:
Die Temperatur ist um **7 Grad Celsius** gesunken.

\[
\boxed{7}
\]"
"Numbers and operations","Ordering numbers","C","Ordne die folgenden Altersangaben von Kindern auf einer Geburtstagsfeier vom jüngsten zum ältesten: 8 5 9 7.","Um die Altersangaben der Kinder von der jüngsten zur ältesten zu ordnen, musst du die Zahlen einfach in aufsteigender Reihenfolge anordnen. Hier ist eine Schritt-für-Schritt-Anleitung:

### 1. Gegebene Altersangaben:
Du hast folgende Altersangaben: **8, 5, 9, 7**.

### 2. Vergleiche die Zahlen:
- Die kleinste Zahl ist **5**.
- Die nächste größere Zahl ist **7**.
- Dann kommt **8**.
- Die größte Zahl ist **9**.

### 3. Schreibe die Zahlen in der richtigen Reihenfolge auf:
Die sortierte Liste lautet: **5, 7, 8, 9**.

### Antwort:
Die Kinder nach ihrem Alter vom jüngsten zum ältesten sind: **$\boxed{5, 7, 8, 9}$**."
"Numbers and operations","Ordering numbers","C","Ordne die folgenden Temperaturen von der kältesten zur wärmsten: 35°F, 28°F, 42°F, 30°F.","Um die Temperaturen von der kältesten zur wärmsten zu ordnen, musst du die Zahlen vergleichen und sie in aufsteigender Reihenfolge anordnen. Hier ist eine Schritt-für-Schritt-Anleitung:

### 1. Liste die Temperaturen auf:
Die gegebenen Temperaturen sind:
- 35°F
- 28°F
- 42°F
- 30°F

### 2. Vergleiche die Temperaturen:
Beginne mit dem kleinsten Wert und arbeite dich nach oben vor. Die kleinste Temperatur ist diejenige, die den niedrigsten numerischen Wert hat.

- **28°F** ist die kleinste Zahl (kälteste Temperatur).
- **30°F** ist die nächste größere Zahl.
- **35°F** kommt danach.
- **42°F** ist die größte Zahl (wärmste Temperatur).

### 3. Ordne die Temperaturen:
Schreibe die Temperaturen in der richtigen Reihenfolge auf:
**28°F → 30°F → 35°F → 42°F**

### 4. Kontrolle:
Um sicherzugehen, dass du richtig gerechnet hast, kannst du die Differenzen zwischen den Temperaturen überprüfen:
- Zwischen 28°F und 30°F: +2°F
- Zwischen 30°F und 35°F: +5°F
- Zwischen 35°F und 42°F: +7°F

Alles stimmt!

### Endergebnis:
Die Temperaturen von der kältesten zur wärmsten lauten:
**{28°F, 30°F, 35°F, 42°F}**"
"Numbers and operations","Ordering numbers","C","Ordne die Punkte aus einem Basketballspiel in aufsteigender Reihenfolge: 45, 32, 58, 27.","Um die Punkte aus einem Basketballspiel in aufsteigender Reihenfolge zu ordnen, musst du die Zahlen der Größe nach von klein zu groß anordnen. Hier ist eine Schritt-für-Schritt-Anleitung:

### 1. Lies dir die Zahlen durch:
Die gegebenen Punktzahlen sind: **45, 32, 58, 27**.

### 2. Vergleiche die Zahlen:
- Die kleinste Zahl ist **27**.
- Die zweitkleinste Zahl ist **32**.
- Die drittgrößte Zahl ist **45**.
- Die größte Zahl ist **58**.

### 3. Schreibe die Zahlen in aufsteigender Reihenfolge auf:
Beginne mit der kleinsten Zahl und gehe dann schrittweise zur nächsten größeren Zahl über:
**27, 32, 45, 58**

### Fertiges Ergebnis:
Die Punkte in aufsteigender Reihenfolge lauten:
**$\boxed{27, 32, 45, 58}$**"
"Numbers and operations","Ordering numbers","H","Ordne die folgenden Temperaturen von der kältesten zur wärmsten: -5°C, 0°C, -2°C und 3°C.","Um die Temperaturen von der kältesten zur wärmsten zu ordnen, musst du dir klarmachen, dass Temperaturen auf einer Zahlengeraden angeordnet sind. Links auf der Zahlengeraden liegen kleinere (kältere) Zahlen, rechts liegen größere (wärmere) Zahlen.

Die Temperaturen in der Aufgabe sind: **-5°C, 0°C, -2°C und 3°C**.

### Schritt-für-Schritt-Anleitung:

1. **Verstehe die Zeichen:**
   - Negative Temperaturen (z.B. -5°C und -2°C) sind kälter als positive Temperaturen (z.B. 0°C und 3°C).
   - Je kleiner eine negative Zahl ist (also je weiter links sie auf der Zahlengeraden liegt), desto kälter ist sie.
   - Positive Temperaturen werden wärmer, je größer ihre Zahl wird.

2. **Vergleiche die negativen Temperaturen:**
   - Zwischen -5°C und -2°C ist **-5°C kälter**, weil -5 weiter links auf der Zahlengeraden liegt als -2.

3. **Ordne die positiven Temperaturen ein:**
   - 0°C ist wärmer als jede negative Temperatur, aber kälter als jede positive Temperatur.
   - 3°C ist wärmer als 0°C.

4. **Setze alles zusammen:**
   - Die kälteste Temperatur ist **-5°C**.
   - Danach kommt **-2°C**, weil sie wärmer als -5°C ist.
   - Dann folgt **0°C**, da sie wärmer als jede negative Temperatur ist.
   - Zum Schluss kommt **3°C**, da sie die wärmste Temperatur in dieser Liste ist.

### Endergebnis:
Die Temperaturen von der kältesten zur wärmsten geordnet sind:

**-5°C < -2°C < 0°C < 3°C**

### Tipp:
Stell dir vor, du gehst von links nach rechts auf einer Zahlengeraden – dort beginnst du bei den kältesten Temperaturen und endest bei den wärmsten!"
