"Topic Area","Topic","Progress Level","Exercise","gemini-1.5-flash solution"
"Functional relationships (patterns and structures)","Linear and other simple functions","D","Wenn ein Fahrradverleihgeschäft 5 $ für die erste Stunde und 2 $ für jede weitere Stunde berechnet, finde die lineare Funktion, die die Kosten (C) in Abhängigkeit von den Stunden (h) darstellt. Zeichne sie und erkläre die Bedeutung der Steigung.","Die Aufgabe lässt sich in mehreren Schritten lösen:

**1. Die lineare Funktion aufstellen:**

Die Kosten setzen sich aus einem fixen Preis für die erste Stunde und einem variablen Preis für jede weitere Stunde zusammen.  Wir können dies als lineare Funktion darstellen:

* **C = 5 + 2(h - 1)**

Wobei:

* **C** die Kosten in Dollar darstellt.
* **h** die Anzahl der Stunden darstellt.

Die Formel funktioniert so:  5 Dollar werden für die erste Stunde bezahlt.  Für jede weitere Stunde (h-1) werden 2 Dollar berechnet.  Die 2 multipliziert mit (h-1) gibt die Kosten für die zusätzlichen Stunden.

Wir können diese Gleichung auch vereinfachen:

* C = 5 + 2h - 2
* **C = 3 + 2h**

Diese vereinfachte Form ist die lineare Funktion die die Kosten in Abhängigkeit von den Stunden darstellt.


**2. Die Funktion zeichnen:**

Um die Funktion zu zeichnen brauchst du ein Koordinatensystem (x-Achse für h (Stunden) und y-Achse für C (Kosten)).

* **y-Achsenabschnitt:** Setze h = 0 in die Gleichung ein: C = 3 + 2(0) = 3.  Der y-Achsenabschnitt ist also bei (0 3).  Dies bedeutet dass es theoretisch 3$ kostet das Fahrrad für 0 Stunden zu mieten (was natürlich keinen Sinn macht im Kontext aber mathematisch korrekt ist).

* **Steigung:** Die Steigung der Geraden ist 2. Das bedeutet dass die Kosten um 2 Dollar pro Stunde steigen.

* **Ein weiterer Punkt:** Wähle einen beliebigen Wert für h (z.B. h = 1). Setze ihn in die Gleichung ein: C = 3 + 2(1) = 5.  Du hast nun den Punkt (1 5).

* **Geraden zeichnen:** Zeichne nun eine Gerade durch die Punkte (0 3) und (1 5).  Alle weiteren Punkte auf dieser Gerade repräsentieren die Kosten für die entsprechende Anzahl von Stunden.


**3. Bedeutung der Steigung:**

Die Steigung der Geraden (in diesem Fall 2) repräsentiert die *Änderungsrate* der Kosten.  Sie zeigt an um wie viel die Kosten steigen wenn sich die Anzahl der Stunden um eine Einheit erhöht.  Im konkreten Fall bedeutet eine Steigung von 2 dass die Kosten um 2 Dollar pro Stunde ansteigen nachdem die erste Stunde bereits bezahlt wurde.


Zusammenfassend:  Du hast die lineare Funktion C = 3 + 2h aufgestellt sie in einem Koordinatensystem gezeichnet und die Steigung als die Änderungsrate der Kosten pro Stunde interpretiert."
"Functional relationships (patterns and structures)","Equations and algebra","E","Ein Videospieldesigner hat 45 Punkte; wenn er 12 weitere Punkte verdient, wie viele Punkte hatte er zu Beginn? Löse die Gleichung x + 12 = 45 nach x auf.","Die Aufgabe ist ein einfaches lineares Gleichungssystem.  Um die Anzahl der Punkte zu Beginn (x) zu finden musst du die 12 Punkte die der Designer *zusätzlich* verdient hat von seiner Gesamtzahl an Punkten abziehen.

**Mathematisch:**

Die Gleichung lautet: x + 12 = 45

Um x zu isolieren musst du 12 von beiden Seiten der Gleichung subtrahieren:

x + 12 - 12 = 45 - 12

Das vereinfacht sich zu:

x = 33

**Antwort:** Der Videospieldesigner hatte zu Beginn 33 Punkte."
"Functional relationships (patterns and structures)","Equations and algebra","E","Maria spart für ein neues Fahrrad, das 250 Dollar kostet; wenn sie derzeit 75 Dollar hat, wie viel Geld muss sie noch sparen? Löse die Gleichung x + 75 = 250 nach x auf.","Um herauszufinden wie viel Geld Maria noch sparen muss kannst du eine einfache Subtraktionsaufgabe lösen.

**Methode 1: Subtraktion**

Ziehe den Betrag den Maria bereits hat von dem Preis des Fahrrads ab:

250 $ (Preis des Fahrrads) - 75 $ (bereits gespartes Geld) = 175 $

Maria muss noch 175 $ sparen.


**Methode 2: Gleichungslösung**

Die Gleichung lautet x + 75 = 250 wobei x der Betrag ist den Maria noch sparen muss.  Um x zu isolieren musst du 75 von beiden Seiten der Gleichung subtrahieren:

x + 75 - 75 = 250 - 75

Das vereinfacht sich zu:

x = 175

Auch hier ergibt sich dass Maria noch 175 $ sparen muss."
"Functional relationships (patterns and structures)","Equations and algebra","E","Die Temperatur draußen beträgt 20 Grad Celsius; wenn sie um 15 Grad steigt, wie hoch wird die neue Temperatur sein? Löse die Gleichung x - 15 = 20.","**Aufgabe 1: Temperaturberechnung**

Die Temperatur steigt um 15 Grad.  Um die neue Temperatur zu berechnen addierst du einfach die Temperaturerhöhung zur ursprünglichen Temperatur:

20 Grad Celsius + 15 Grad Celsius = 35 Grad Celsius

Die neue Temperatur beträgt also **35 Grad Celsius**.


**Aufgabe 2: Gleichungslösung (x - 15 = 20)**

Um die Gleichung x - 15 = 20 zu lösen musst du den Wert von x finden.  Dazu musst du die Gleichung so umformen dass x alleine auf einer Seite steht.  Das machst du indem du 15 auf beiden Seiten der Gleichung addierst:

x - 15 + 15 = 20 + 15

Das vereinfacht sich zu:

x = 35

Die Lösung der Gleichung ist also **x = 35**."
"Functional relationships (patterns and structures)","Other functional relationships","F","Was ist der nächste Term in der Folge 3, 7, 13, 21 und erkläre das Muster?","Das Muster in der Folge 3 7 13 21 ist eine **wachsende Differenz zwischen den aufeinanderfolgenden Termen**.  Schauen wir uns die Differenzen an:

* 7 - 3 = 4
* 13 - 7 = 6
* 21 - 13 = 8

Die Differenzen bilden selbst eine arithmetische Folge: 4 6 8.  Die Differenz zwischen den Differenzen ist konstant 2.

Um den nächsten Term zu finden setzen wir dieses Muster fort:

* Die nächste Differenz wäre 8 + 2 = 10
* Der nächste Term in der ursprünglichen Folge wäre daher 21 + 10 = 31

**Zusammenfassend:** Das Muster ist eine quadratische Folge wobei die Differenz zwischen aufeinanderfolgenden Termen um jeweils 2 zunimmt.  Der nächste Term in der Folge ist **31**."
"Functional relationships (patterns and structures)","Other functional relationships","F","Wenn ein Sparkonto mit 100 $ beginnt und jeden Monat um 15 $ zunimmt, wie hoch wird das Guthaben nach dem 6. Monat sein?","Es gibt zwei Wege diese Aufgabe zu lösen:

**Methode 1: Schritt-für-Schritt Berechnung**

Dies ist die einfachste Methode für kleinere Zahlen:

* **Monat 1:** 100 $ + 15 $ = 115 $
* **Monat 2:** 115 $ + 15 $ = 130 $
* **Monat 3:** 130 $ + 15 $ = 145 $
* **Monat 4:** 145 $ + 15 $ = 160 $
* **Monat 5:** 160 $ + 15 $ = 175 $
* **Monat 6:** 175 $ + 15 $ = 190 $

Nach dem 6. Monat beträgt das Guthaben **190 $**.


**Methode 2:  Arithmetische Folge**

Diese Methode ist effizienter für größere Zahlen oder wenn du den Betrag nach vielen Monaten berechnen möchtest.  Es handelt sich um eine arithmetische Folge bei der der Anfangswert (a₁) 100 $ die monatliche Zunahme (d) 15 $ und die Anzahl der Monate (n) 6 ist.

Die Formel für die Summe einer arithmetischen Folge lautet:

S<sub>n</sub> = n/2 * [2a₁ + (n-1)d]

wobei:

* S<sub>n</sub> = die Summe nach n Monaten
* n = die Anzahl der Monate
* a₁ = der Anfangswert
* d = die konstante Zunahme pro Monat

Einsetzen der Werte:

S<sub>6</sub> = 6/2 * [2 * 100 $ + (6-1) * 15 $]
S<sub>6</sub> = 3 * [200 $ + 5 * 15 $]
S<sub>6</sub> = 3 * [200 $ + 75 $]
S<sub>6</sub> = 3 * 275 $
S<sub>6</sub> = 825 $

**Achtung:**  Diese Formel berechnet die *gesamte* Summe der Einzahlungen über 6 Monate.  Das ist NICHT der Kontostand am Ende des 6. Monats. Um den Kontostand zu erhalten musst du noch den Anfangsbetrag addieren:

825$ (Gesamtsumme der Einzahlungen) - 75$ (alle Einzahlungen bis auf den Anfangsbetrag) + 100$ (Anfangsbetrag)= 850$

Das stimmt natürlich nicht da wir da einen Fehler in der Formel gemacht haben. Diese Formel berechnet die Summe ALLER Einzahlungen inklusive des Anfangskapitals.  Wir benötigen nur die Summe der *monatlichen* Einzahlungen plus dem Anfangskapital. Daher ist der erste Rechenweg der einfachere und korrektere.

**Korrekte Formel für den Kontostand nach n Monaten:**

Kontostand = Anfangskapital + (monatliche Zunahme * Anzahl der Monate)

Kontostand = 100$ + (15$ * 6) = 100$ + 90$ = 190$

Daher ist der Kontostand nach 6 Monaten **190 $**.  Die erste Methode ist in diesem Fall am einfachsten und übersichtlichsten. Die zweite Methode ist nur dann vorteilhaft wenn man den Kontostand nach einer sehr großen Anzahl von Monaten berechnen möchte."
"Functional relationships (patterns and structures)","Other functional relationships","F","Analysiere die Folge der dreieckigen Zahlen: 1, 3, 6, 10 und bestimme die nächste Zahl in der Folge.","Die Folge der dreieckigen Zahlen beschreibt die Anzahl der Punkte die man benötigt um gleichseitige Dreiecke zu bilden.  Man beginnt mit einem Punkt (1) dann fügt man zwei Punkte darunter hinzu um ein Dreieck mit drei Punkten zu bilden (3) dann drei weitere Punkte darunter (6) dann vier weitere (10) und so weiter.

Um die nächste Zahl in der Folge zu bestimmen gibt es mehrere Wege:

**Methode 1: Visuell**

Stell dir vor du zeichnest das nächste Dreieck.  Zum Dreieck mit 10 Punkten musst du fünf weitere Punkte hinzufügen um die nächste Reihe zu bilden.  Daher ist die nächste Zahl 10 + 5 = 15.

**Methode 2: Rekursiv**

Du kannst die Folge rekursiv beschreiben: Jede Zahl ist die Summe der vorhergehenden Zahl und der nächsten natürlichen Zahl.

* 1 + 2 = 3
* 3 + 3 = 6
* 6 + 4 = 10
* 10 + 5 = 15

Die nächste Zahl ist also 15.

**Methode 3: Formel**

Es gibt eine Formel zur Berechnung der n-ten dreieckigen Zahl:  `n * (n + 1) / 2`

Wobei 'n' die Position der Zahl in der Folge ist (1 ist die erste 2 die zweite usw.).

Um die fünfte dreieckigen Zahl zu finden (da 10 die vierte ist) setzen wir n = 5 ein:

`5 * (5 + 1) / 2 = 5 * 6 / 2 = 15`

Die nächste Zahl in der Folge ist also **15**."
"Functional relationships (patterns and structures)","Recognizing patterns and structures","G","Identifizieren Sie die algebraische Regel, die die Folge 3, 7, 11, 15 regelt, und verwenden Sie sie, um das 8. Glied zu finden.","Die Folge 3 7 11 15 ist eine arithmetische Folge.  Das bedeutet dass der Unterschied zwischen aufeinanderfolgenden Gliedern konstant ist.

**1. Die algebraische Regel finden:**

Um die Regel zu finden berechne den Unterschied zwischen zwei aufeinanderfolgenden Gliedern:

* 7 - 3 = 4
* 11 - 7 = 4
* 15 - 11 = 4

Der konstante Unterschied ist 4.  Dies ist die **Differenz (d)** in der arithmetischen Folge.

Die allgemeine Formel für das n-te Glied (aₙ) einer arithmetischen Folge lautet:

aₙ = a₁ + (n - 1) * d

wobei:

* aₙ das n-te Glied ist
* a₁ das erste Glied ist (in diesem Fall 3)
* n die Position des Gliedes in der Folge ist
* d die konstante Differenz ist (in diesem Fall 4)

Also lautet die algebraische Regel für diese Folge:

aₙ = 3 + (n - 1) * 4

**2. Das 8. Glied finden:**

Um das 8. Glied (a₈) zu finden setzen wir n = 8 in die Formel ein:

a₈ = 3 + (8 - 1) * 4
a₈ = 3 + 7 * 4
a₈ = 3 + 28
a₈ = 31

Das 8. Glied der Folge ist also 31."
"Functional relationships (patterns and structures)","Recognizing patterns and structures","G","Die Folge der perfekten Quadrate beginnt mit 1, 4, 9 und 16; bestimme den algebraischen Ausdruck für das n-te Glied und berechne das 6. Glied.","Die Folge der perfekten Quadrate ist einfach die Folge der Quadratzahlen.  Um den algebraischen Ausdruck für das n-te Glied zu finden betrachten wir die ersten Glieder:

* 1. Glied: 1 = 1²
* 2. Glied: 4 = 2²
* 3. Glied: 9 = 3²
* 4. Glied: 16 = 4²

Man erkennt das Muster: Das n-te Glied ist einfach das Quadrat von n.

**Der algebraische Ausdruck für das n-te Glied ist also a<sub>n</sub> = n²**

Um das 6. Glied zu berechnen setzen wir einfach n = 6 in den Ausdruck ein:

a<sub>6</sub> = 6² = 36

**Das 6. Glied der Folge ist 36.**"
"Functional relationships (patterns and structures)","Recognizing patterns and structures","G","Gegeben ist die Folge, die durch die Regel \(a_n = 5n - 2\) definiert ist. Finde das 10. Glied und die Summe der ersten 5 Glieder.","Die Aufgabe ist in zwei Teile geteilt:

**Teil 1: Das 10. Glied finden (a₁₀)**

Die Formel für das n-te Glied der Folge ist gegeben durch  `aₙ = 5n - 2`.  Um das 10. Glied (a₁₀) zu finden setzen wir einfach `n = 10` in die Formel ein:

a₁₀ = 5 * 10 - 2 = 50 - 2 = 48

Das 10. Glied der Folge ist also 48.


**Teil 2: Die Summe der ersten 5 Glieder finden (S₅)**

Es gibt zwei Möglichkeiten die Summe der ersten 5 Glieder zu berechnen:

**Methode 1: Einzelne Glieder addieren**

Wir berechnen die ersten fünf Glieder der Folge und addieren sie dann:

* a₁ = 5 * 1 - 2 = 3
* a₂ = 5 * 2 - 2 = 8
* a₃ = 5 * 3 - 2 = 13
* a₄ = 5 * 4 - 2 = 18
* a₅ = 5 * 5 - 2 = 23

S₅ = a₁ + a₂ + a₃ + a₄ + a₅ = 3 + 8 + 13 + 18 + 23 = 65


**Methode 2: Formel für die Summe einer arithmetischen Reihe verwenden**

Die gegebene Folge ist eine arithmetische Reihe da die Differenz zwischen aufeinanderfolgenden Gliedern konstant ist (in diesem Fall 5).  Die Formel für die Summe der ersten n Glieder einer arithmetischen Reihe lautet:

Sₙ = n/2 * (a₁ + aₙ)

wobei:

* n die Anzahl der Glieder ist
* a₁ das erste Glied ist
* aₙ das n-te Glied ist

Für die Summe der ersten 5 Glieder (S₅) setzen wir ein:

* n = 5
* a₁ = 3 (bereits berechnet)
* a₅ = 23 (bereits berechnet)

S₅ = 5/2 * (3 + 23) = 5/2 * 26 = 5 * 13 = 65

Beide Methoden liefern das gleiche Ergebnis: Die Summe der ersten 5 Glieder der Folge ist 65."
"Functional relationships (patterns and structures)","Assignments and proportionality","H","Ein Rezept verlangt nach 2 Tassen Mehl, um 12 Kekse zu machen; wie viele Tassen Mehl benötigst du, um 30 Kekse zu machen?","Es gibt mehrere Wege diese Aufgabe zu lösen:

**Methode 1:  Proportion (Dreisatz)**

1. **Verhältnis finden:** Das Rezept sagt 2 Tassen Mehl für 12 Kekse.  Das Verhältnis ist 2 Tassen / 12 Kekse = 1/6 Tasse Mehl pro Keks.

2. **Auf 30 Kekse hochrechnen:**  Wenn 1 Keks 1/6 Tasse Mehl benötigt brauchen 30 Kekse 30 Kekse * (1/6 Tasse/Keks) = 5 Tassen Mehl.

**Methode 2:  Faktorisierung**

1. **Faktor finden:**  Wie oft passt 12 in 30?  30 / 12 = 2.5

2. **Mehl anpassen:**  Um 2.5 mal so viele Kekse zu backen brauchst du auch 2.5 mal so viel Mehl. 2 Tassen * 2.5 = 5 Tassen Mehl.

**Methode 3:  Gleichung aufstellen**

1. **Proportion aufstellen:**  x (Mehlmenge) / 30 (Kekse) = 2 (Mehlmenge) / 12 (Kekse)

2. **Gleichung lösen:**  Kreuzweise multiplizieren: 12x = 60

3. **x berechnen:**  x = 60 / 12 = 5 Tassen Mehl


Alle drei Methoden führen zum gleichen Ergebnis: Du benötigst **5 Tassen Mehl** um 30 Kekse zu backen."
"Functional relationships (patterns and structures)","Assignments and proportionality","H","Ein Auto fährt 240 Meilen mit 8 Gallonen Benzin; wie viele Gallonen Benzin wären erforderlich, um 600 Meilen zu fahren?","Um diese Aufgabe zu lösen musst du den Benzinverbrauch pro Meile berechnen und dann damit die benötigte Benzinmenge für 600 Meilen ermitteln. Hier ist die Vorgehensweise:

**1. Benzinverbrauch pro Meile berechnen:**

* Teile die Gesamtmeilen durch die verbrauchten Gallonen: 240 Meilen / 8 Gallonen = 30 Meilen pro Gallone

Das bedeutet das Auto fährt 30 Meilen mit einer Gallone Benzin.

**2. Benötigte Gallonen für 600 Meilen berechnen:**

* Teile die Gesamtmeilen (600 Meilen) durch den Benzinverbrauch pro Meile (30 Meilen/Gallone): 600 Meilen / 30 Meilen/Gallone = 20 Gallonen

**Ergebnis:**  Um 600 Meilen zu fahren wären 20 Gallonen Benzin erforderlich."
"Functional relationships (patterns and structures)","Assignments and proportionality","H","Wenn ein Plakat so entworfen ist, dass es 4 Fuß breit und 6 Fuß hoch ist, wie breit wäre ein Plakat, das 10 Fuß hoch ist, während es die gleichen Proportionen beibehält?","Um dieses Problem zu lösen müssen wir das Verhältnis von Breite zu Höhe des ursprünglichen Plakats ermitteln und dieses Verhältnis dann auf das neue höhere Plakat anwenden.

**1. Das Verhältnis finden:**

Das ursprüngliche Plakat ist 4 Fuß breit und 6 Fuß hoch.  Das Verhältnis von Breite zu Höhe ist daher 4:6 oder vereinfacht 2:3.  Das bedeutet für jede 3 Fuß Höhe hat das Plakat 2 Fuß Breite.

**2. Die neue Breite berechnen:**

Das neue Plakat ist 10 Fuß hoch.  Um die Breite zu finden verwenden wir das Verhältnis 2:3.  Wir können eine Verhältnisgleichung aufstellen:

2/3 = x/10

Dabei steht 'x' für die unbekannte Breite des neuen Plakats.

Um x zu lösen multiplizieren wir beide Seiten der Gleichung mit 10:

(2/3) * 10 = x

x = 20/3

x ≈ 6.67 Fuß

**Antwort:** Ein Plakat das 10 Fuß hoch ist und die gleichen Proportionen wie das ursprüngliche Plakat beibehält wäre ungefähr 6.67 Fuß breit."
"Functional relationships (patterns and structures)","Recognizing patterns and structures","D","Identifiziere das Muster in der 4er-Reihe (4, 8, 12, 16...) und sage das Produkt von 4 und 9 voraus.","Das Muster in der 4er-Reihe (4 8 12 16...) ist dass jede Zahl um 4 größer ist als die vorherige.  Man kann die Reihe auch als wiederholte Addition von 4 darstellen:

* 4 + 4 = 8
* 8 + 4 = 12
* 12 + 4 = 16

Oder einfacher als Multiplikation von 4 mit der jeweiligen natürlichen Zahl:

* 4 x 1 = 4
* 4 x 2 = 8
* 4 x 3 = 12
* 4 x 4 = 16

Um das Produkt von 4 und 9 vorherzusagen multiplizierst du einfach 4 mit 9:

4 x 9 = 36

Das Produkt von 4 und 9 ist also 36."
"Functional relationships (patterns and structures)","Recognizing patterns and structures","D","Verwende die 7er-Reihe, um die fehlende Zahl in der Folge zu finden: 7, 14, __, 28, 35.","Die Folge basiert auf der 7er-Reihe.  Jedes Zahl ist das vorhergehende plus 7.

* 7 + 7 = 14
* 14 + 7 = 21
* 21 + 7 = 28
* 28 + 7 = 35

Die fehlende Zahl ist also **21**."
"Functional relationships (patterns and structures)","Recognizing patterns and structures","D","Schau dir die 5er-Reihe an und erkläre, wie du sie nutzen kannst, um schnell das Produkt von 5 und 12 zu finden.","Die 5er-Reihe ist einfach: 5 10 15 20 25 30 35 40 45 50 55 60 ...  Jedes Zahl ist die vorherige plus 5.

Um schnell 5 x 12 zu berechnen kannst du die 5er-Reihe verwenden indem du einfach die 12. Zahl in der Reihe suchst.  Du zählst also zwölf mal fünf dazu:  5 10 15 20 25 30 35 40 45 50 55 60.

Das Ergebnis ist also **60**.

Alternativ kannst du die 5er-Reihe auch so nutzen:

* **Zerlegen:** Du könntest 12 in einfachere Zahlen zerlegen z.B. 10 + 2. Dann rechnest du  (5 x 10) + (5 x 2) = 50 + 10 = 60.  Das ist besonders nützlich für größere Zahlen.

Die 5er-Reihe bietet also einen einfachen Weg um Multiplikationen mit 5 schnell im Kopf zu berechnen besonders wenn du die Reihe gut auswendig kannst."
"Functional relationships (patterns and structures)","Equations and algebra","E","Ein Bleistift kostet 2 Dollar weniger als ein Notizbuch, und zusammen kosten sie 6 Dollar; schreibe eine Gleichung, um die Kosten des Bleistifts p zu finden.","Hier ist die schrittweise Lösung zur Erstellung einer Gleichung um den Preis des Bleistifts zu finden:

**1. Variablen definieren:**

* Lass `p` den Preis des Bleistifts in Dollar darstellen.
* Lass `n` den Preis des Notizbuchs in Dollar darstellen.

**2. Gleichungen aufstellen basierend auf den gegebenen Informationen:**

* ""Ein Bleistift kostet 2 Dollar weniger als ein Notizbuch"":  Dies kann als Gleichung geschrieben werden:  `p = n - 2`
* ""Zusammen kosten sie 6 Dollar"": Dies kann als Gleichung geschrieben werden: `p + n = 6`

**3.  Die Gleichungen lösen:**

Wir haben jetzt ein System aus zwei Gleichungen mit zwei Unbekannten:

* `p = n - 2`
* `p + n = 6`

Da die erste Gleichung bereits nach `p` aufgelöst ist können wir diese in die zweite Gleichung einsetzen (Substitution):

`(n - 2) + n = 6`

Nun lösen wir diese Gleichung nach `n` auf:

* `2n - 2 = 6`
* `2n = 8`
* `n = 4`

Der Preis des Notizbuchs beträgt also 4 Dollar.

Nun setzen wir den Wert von `n` (4) in die erste Gleichung ein um `p` zu finden:

`p = n - 2`
`p = 4 - 2`
`p = 2`

Der Preis des Bleistifts beträgt also 2 Dollar.

**4. Die Gleichung für die Kosten des Bleistifts (p):**

Obwohl wir den Wert von `p` bereits gefunden haben lautet die gesuchte Gleichung um den Preis des Bleistifts zu finden  **`p = n - 2`** wobei `n` den Preis des Notizbuchs darstellt.  Diese Gleichung kann dann mit der Information `p + n = 6` kombiniert werden um den Preis des Bleistifts zu berechnen.


Die endgültige Antwort ist also: Der Bleistift kostet 2 Dollar.  Die Gleichung um den Preis des Bleistifts zu finden ist `p = n - 2`."
"Functional relationships (patterns and structures)","Equations and algebra","E","Sarah hat doppelt so viele Aufkleber wie Tim, und zusammen haben sie 24 Aufkleber. Schreibe eine Gleichung, um die Anzahl der Aufkleber zu bestimmen, die Tim hat, t.","Hier ist wie man diese Aufgabe löst:

**1. Die Gleichung aufstellen:**

* Sarah hat doppelt so viele Aufkleber wie Tim also hat Sarah 2t Aufkleber (wobei 't' die Anzahl der Aufkleber von Tim darstellt).
* Zusammen haben sie 24 Aufkleber.  Das bedeutet die Anzahl der Aufkleber von Sarah (2t) plus die Anzahl der Aufkleber von Tim (t) ergibt 24.

Daher lautet die Gleichung:  **2t + t = 24**

**2. Die Gleichung lösen:**

Vereinfache die Gleichung:

3t = 24

Dividiere beide Seiten durch 3:

t = 8

**3. Ergebnis:**

Tim hat **8** Aufkleber. Sarah hat dann 2 * 8 = 16 Aufkleber.  8 + 16 = 24 was die Bedingung der Aufgabe erfüllt."
"Functional relationships (patterns and structures)","Equations and algebra","E","Ein Früchtekorb enthält x Äpfel und wenn 5 Äpfel hinzugefügt werden, gibt es insgesamt 15 Äpfel; schreibe eine Gleichung, um die ursprüngliche Anzahl der Äpfel im Korb zu finden.","Die Aufgabe lässt sich mit einer einfachen Gleichung lösen.  Die Aussage ""Ein Früchtekorb enthält x Äpfel und wenn 5 Äpfel hinzugefügt werden gibt es insgesamt 15 Äpfel"" kann in eine algebraische Gleichung übersetzt werden:

**x + 5 = 15**

Wobei:

* **x** die ursprüngliche Anzahl der Äpfel im Korb darstellt.
* **+ 5** die hinzugefügten 5 Äpfel repräsentiert.
* **= 15** die Gesamtzahl der Äpfel nach dem Hinzufügen angibt.

Um x (die ursprüngliche Anzahl der Äpfel) zu finden musst du die Gleichung nach x auflösen.  Dazu subtrahierst du einfach 5 von beiden Seiten der Gleichung:

x + 5 - 5 = 15 - 5

Das vereinfacht sich zu:

**x = 10**

Der Früchtekorb enthielt also ursprünglich **10** Äpfel."
"Functional relationships (patterns and structures)","Recognizing patterns and structures","B","Erstellen Sie ein sich wiederholendes Muster mit roten, blauen und gelben Quadraten, wobei jede Farbe insgesamt dreimal verwendet wird.","Die Aufgabe besteht darin ein sich wiederholendes Muster aus roten blauen und gelben Quadraten zu erstellen wobei jede Farbe genau dreimal vorkommt.  Da wir drei Farben und neun Quadrate (3 Farben x 3 Wiederholungen) haben müssen wir ein Muster finden das sich wiederholt und alle Farben gleichmäßig verteilt.

Hier sind ein paar Lösungsansätze:

**1. Einfaches lineares Muster:**

* **Variante A:** Rot Blau Gelb Rot Blau Gelb Rot Blau Gelb
* **Variante B:** Rot Rot Rot Blau Blau Blau Gelb Gelb Gelb

Diese Varianten sind einfach aber nicht besonders visuell ansprechend da sie kein ""echtes"" Muster im Sinne einer Wiederholung von einer kleineren Einheit bilden.


**2. Wiederholendes Muster (mit kleinsten Einheiten):**

Um ein wirklich wiederholendes Muster zu schaffen müssen wir eine kleine Einheit finden die sich wiederholt.  Da wir neun Quadrate haben eignen sich Einheiten der Größe 3 besonders gut.  Hier ein paar Beispiele:

* **Variante C:** Rot Blau Gelb Rot Blau Gelb Rot Blau Gelb  (Dies ist eine Wiederholung von ""Rot Blau Gelb"")
* **Variante D:** Rot Blau Gelb Blau Gelb Rot Gelb Rot Blau  (Diese Variante ist etwas komplizierter und erfordert mehr Überlegung.  Versuchen Sie sie visuell darzustellen –  Sie werden sehen dass sie ein erkennbares wenn auch unregelmäßigeres Muster hat.)

**3. Muster in Form eines Quadrates/Rechtecks:**

Man kann die Quadrate auch in einem 3x3-Raster anordnen und so ein Muster erstellen:

* **Variante E:** Man könnte z.B. die erste Zeile mit Rot Blau Gelb besetzen.  Die zweite Zeile könnte Blau Gelb Rot sein und die dritte Gelb Rot Blau.  Das ergibt ein symmetrisches und visuell ansprechendes Muster.

**Wie man vorgeht:**

1. **Skizze:** Zeichnen Sie neun Quadrate auf ein Blatt Papier.
2. **Experimentieren:** Beginnen Sie indem Sie die Farben in die Quadrate einfügen.  Versuchen Sie verschiedene Anordnungen.
3. **Wiederholung prüfen:** Überlegen Sie ob sich ein Teil Ihres Musters wiederholen lässt.
4. **Visuelle Überprüfung:** Betrachten Sie das Ergebnis visuell. Ist das Muster ansprechend und klar erkennbar?


Am effektivsten ist es verschiedene Varianten zu skizzieren und zu vergleichen um die beste Lösung für Ihr Verständnis von ""Muster"" zu finden.  Es gibt viele Möglichkeiten die Aufgabe zu lösen und es gibt keine einzige ""richtige"" Antwort.  Der Schlüssel liegt im Experimentieren und im Finden eines Musters das Sie selbst als zufriedenstellend und klar empfinden."
"Functional relationships (patterns and structures)","Recognizing patterns and structures","B","Zeichne ein Muster mit zwei verschiedenen Formen wie Kreisen und Dreiecken, während du sicherstellst, dass die Formen mindestens fünfmal abwechseln.","Um diese Aufgabe zu lösen musst du ein Muster erstellen das Kreise und Dreiecke abwechselnd enthält wobei jede Form mindestens fünf Mal vorkommt.  Hier sind ein paar Lösungsansätze:

**Methode 1: Einfache Abfolge**

Die einfachste Lösung ist eine alternierende Abfolge:

Kreis - Dreieck - Kreis - Dreieck - Kreis - Dreieck - Kreis - Dreieck - Kreis

Diese Abfolge enthält fünf Kreise und fünf Dreiecke. Du kannst sie natürlich auch anders herum beginnen (Dreieck - Kreis...).

**Methode 2:  Wiederholende Blöcke**

Du kannst auch kleinere Blöcke erstellen die du wiederholst:

(Kreis - Dreieck - Kreis) - (Kreis - Dreieck - Kreis) - Dreieck

Dieser Block enthält 5 Kreise und 4 Dreiecke. Du kannst ihn variieren um die Anzahl von beiden Formen zu erhöhen. Beispielsweise:

(Kreis - Dreieck - Kreis - Dreieck) - (Kreis - Dreieck)

**Methode 3:  Freies Muster**

Du bist nicht auf eine strikte Abfolge beschränkt.  Du kannst ein freies Muster entwerfen solange die Bedingung von mindestens fünf Kreisen und fünf Dreiecken erfüllt ist.  Beispielsweise könntest du ein Muster erstellen das einer Linie oder einem anderen geometrischen Aufbau folgt und dabei die Formen abwechselnd platzierst.

**Wichtig beim Zeichnen:**

* **Größe:** Die Kreise und Dreiecke müssen nicht gleich groß sein.
* **Anordnung:** Die Kreise und Dreiecke können beliebig angeordnet werden solange die Bedingung der Anzahl erfüllt ist.
* **Darstellung:**  Verwende einen Stift und Papier oder ein digitales Zeichenprogramm.

**Zusammenfassend:**  Wähle eine Methode die dir am besten gefällt und achte darauf dass du mindestens fünf Kreise und fünf Dreiecke verwendest.  Lass deiner Kreativität freien Lauf beim Arrangieren der Formen!"
