"Topic Area","Topic","Progress Level","Exercise","Technical Terms"
"Funktionale Zusammenhänge (Muster und Strukturen)","Muster und Strukturen erkennen","F","Handle Fibonacci-type recurrence","1. Recurrence Relation
2. Fibonacci Sequence
3. Base Cases
4. Recursive Function
5. Dynamic Programming
6. Memoization
7. Iterative Approach
8. Time Complexity
9. Space Complexity
10. Closed Form Solution
11. Matrix Exponentiation
12. Generating Functions"
"Funktionale Zusammenhänge (Muster und Strukturen)","Muster und Strukturen erkennen","F","Observe binomial or geometric patterns","1. Binomial Distribution  
2. Geometric Distribution  
3. Probability  
4. Trials  
5. Success  
6. Failure  
7. Probability Mass Function (PMF)  
8. Cumulative Distribution Function (CDF)  
9. Expected Value  
10. Variance  
11. Combinations  
12. Permutations  
13. Successive Trials  
14. Independent Events  
15. Bernoulli Trials"
"Funktionale Zusammenhänge (Muster und Strukturen)","Muster und Strukturen erkennen","G","Study primes or fractals","1. Prime numbers  
2. Composite numbers  
3. Divisibility  
4. Sieve of Eratosthenes  
5. Recursion  
6. Iteration  
7. Non-linear dynamics  
8. Self-similarity  
9. Mandelbrot set  
10. Julia set  
11. Chaos theory  
12. Infinite sets  
13. Euclidean algorithms  
14. Number theory  
15. Mathematical induction  
16. Complex numbers  
17. Topology  
18. Graph theory  
19. Geometric transformations  
20. Fractal dimension"
"Funktionale Zusammenhänge (Muster und Strukturen)","Muster und Strukturen erkennen","G","Link sequences to functional relationships","1. Sequences  
2. Functional Relationships  
3. Mapping  
4. Domain  
5. Range  
6. Inputs  
7. Outputs  
8. Functions  
9. Variables  
10. Parameters  
11. Relations  
12. Graphs  
13. Composition  
14. Transformation  
15. Continuity  
16. Monotonicity  
17. Inverses  
18. Function Notation  
19. Mapping Diagrams  
20. Dependency"
"Funktionale Zusammenhänge (Muster und Strukturen)","Muster und Strukturen erkennen","H","Explore infinite series/limits","1. Convergence
2. Divergence
3. Partial sums
4. Infinite series
5. Terms
6. Limit
7. Sequence
8. Ratio test
9. Root test
10. Telescoping series
11. Comparison test
12. Absolute convergence
13. Conditional convergence
14. Cauchy criterion
15. Power series
16. Radius of convergence
17. Taylor series
18. Fourier series
19. Generating functions
20. Harmonic series"
"Funktionale Zusammenhänge (Muster und Strukturen)","Muster und Strukturen erkennen","H","Use generating functions or recurrences","1. Generating functions
2. Recurrence relations
3. Coefficients
4. Initial conditions
5. Homogeneous recurrence
6. Non-homogeneous recurrence
7. Characteristic equation
8. Transforms
9. Convolution
10. Power series
11. Asymptotic analysis
12. Linear recurrence
13. Exponential generating functions
14. Ordinary generating functions
15. Recurrence tree
16. Closed form solution
17. Recursive definition
18. Base case
19. Inductive hypothesis
20. Bivariate generating functions"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","B","One-to-one match (child→pencil)","1. One-to-one match
2. Mapping
3. Function
4. Domain
5. Codomain
6. Range
7. Injection
8. Surjection
9. Bijective
10. Correspondence"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","B","Discuss bigger/smaller relationships","1. Comparative Analysis
2. Quantitative Measurements
3. Proportions
4. Ratios
5. Scale
6. Magnitude
7. Value Comparison
8. Hierarchy
9. Symmetry
10. Asymmetry"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","C","Double a recipe, note proportionality","1. Proportionality
2. Scaling
3. Ingredients
4. Measurements
5. Ratios
6. Doubling
7. Volume
8. Weight
9. Conversion
10. Fractions"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","C","Use ratio tables to scale quantities","1. Ratio
2. Proportion
3. Equivalent ratios
4. Scaling
5. Table
6. Quantity
7. Unit rate
8. Cross-multiplication
9. Simplification
10. Multiplicative factor"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","D","Solve direct proportion (unitary)","1. Direct proportion
2. Unit rate
3. Ratio
4. Constant of proportionality
5. Variable
6. Cross-multiplication
7. Equation
8. Inverse operation
9. Scale factor
10. Equivalent ratios"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","D","Recognize inverse proportion (workers/time)","1. Inverse proportion
2. Ratio
3. Variable
4. Constant
5. Direct proportion
6. Reciprocal
7. Function
8. Linear relationship
9. Graphing
10. Unit of measurement"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","E","Write y=kx as linear proportion","1. Linear Equation  
2. Proportionality  
3. Constant (k)  
4. Variables (x, y)  
5. Slope  
6. Intercept  
7. Coordinate System  
8. Graphing  
9. Ratio  
10. Linear Function"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","E","Interpret slope as rate of change","1. Slope
2. Rate of Change
3. Coordinate System
4. Linear Function
5. Y-Intercept
6. Independent Variable
7. Dependent Variable
8. Gradient
9. Rise
10. Run"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","F","Handle compound proportions","1. Proportion  
2. Compound ratio  
3. Direct proportion  
4. Inverse proportion  
5. Cross-multiplication  
6. Equivalent ratios  
7. Terms of the ratio  
8. Simplification  
9. Variable  
10. Constant  
11. Law of proportions  
12. Scalar multiplication  
13. Units of measurement  
14. Ratio analysis  
15. Fraction"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","F","Solve direct/inverse variation in real tasks","1. Direct Variation  
2. Inverse Variation  
3. Constant of Variation  
4. Proportionality  
5. Linear Relationship  
6. Independent Variable  
7. Dependent Variable  
8. Algebraic Expression  
9. Equation  
10. Graphing  
11. Slope  
12. Intercept  
13. Ratio  
14. Function  
15. Constants  
16. Variables  
17. Transformation  
18. Exponential Variation  
19. Real-world Application  
20. Model Representation"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","G","Analyze partial proportionality","1. Partial Proportionality
2. Proportional Representation
3. Electoral Systems
4. District Magnitude
5. Party List System
6. Mathematical Modeling
7. Voting Power
8. Seat Allocation
9. Threshold
10. Overhang Seats
11. Disproportionality
12. Electoral Formula
13. Apportionment
14. Multilevel Modeling
15. Simulation Techniques"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","G","Apply ratios in geometry (similar triangles)","1. Ratios  
2. Similar triangles  
3. Proportionality  
4. Corresponding sides  
5. Angles  
6. Scale factor  
7. Triangle similarity criteria  
8. Altitude  
9. Median  
10. Area ratios  
11. SSS (Side-Side-Side) similarity  
12. SAS (Side-Angle-Side) similarity  
13. AA (Angle-Angle) similarity  
14. Adjacent sides  
15. Opposite sides"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","H","Transform y=kx into y=kx+b","1. Linear equation  
2. Slope (k)  
3. Y-intercept (b)  
4. Coordinate system  
5. Cartesian plane  
6. Function  
7. Variable"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","H","Explore advanced proportional forms","1. Proportionality
2. Ratios
3. Fractions
4. Linear relationships
5. Scales
6. Kinematics
7. Monte Carlo methods
8. Linear regression
9. Optimization
10. Scale invariance
11. Transformations
12. Homogeneous functions
13. Dimensional analysis
14. Model fitting
15. Symmetry"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","B","Read input→output table (x→x+2)","- Input
- Output
- Function
- Variable
- Table
- Transformation
- Mapping
- Increment
- Algorithm"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","B","Plot points for y=x+2","1. Coordinate Plane  
2. Cartesian Coordinates  
3. Ordered Pair  
4. Function  
5. Linear Equation  
6. Slope  
7. Intercept  
8. Graphing  
9. Axis  
10. Quadrants"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","C","Identify linear pattern in a table","1. Linear pattern  
2. Table  
3. Data points  
4. Coordinates  
5. Slope  
6. Intercept  
7. Equation of a line  
8. Linear function  
9. Variables  
10. Graphing  
11. Trend line  
12. Regression  
13. Cartesian plane  
14. X-axis  
15. Y-axis"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","C","Create line graph from y=2x","1. Line graph  
2. Coordinate system  
3. X-axis  
4. Y-axis  
5. Cartesian plane  
6. Function  
7. Slope  
8. Intercept  
9. Plotting points  
10. Linear equation"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","D","Find slope from two points","1. Slope
2. Coordinates
3. Cartesian plane
4. Rise
5. Run
6. Formula
7. Difference
8. Ratio
9. Linear equation
10. Points"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","D","Write y=mx+b from slope/intercept","1. Slope  
2. Y-intercept  
3. Linear equation  
4. Coordinate system  
5. Variable  
6. Function  
7. Graph  
8. Cartesian plane  
9. Rise over run  
10. Equation"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","E","Describe distance-time linear model","1. Distance  
2. Time  
3. Linear model  
4. Slope  
5. Intercept  
6. Graph  
7. Coordinate system  
8. Rate  
9. Variable  
10. Function"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","E","Examine simple non-linear y=x²","1. Non-linear function
2. Quadratic function
3. Parabola
4. Vertex
5. Axis of symmetry
6. Roots/zeros
7. Discriminant
8. Graph
9. Domain
10. Range
11. Coefficient
12. Equation
13. Function notation
14. Characteristics of quadratic functions
15. Transformation"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","F","Transform functions (shifts, reflections)","1. Function
2. Transformation
3. Shift
4. Reflection
5. Translation
6. Axis of reflection
7. Domain
8. Range
9. Vertical shift
10. Horizontal shift
11. Vertical reflection
12. Horizontal reflection
13. Composition of functions
14. Inverse functions
15. Graphing functions"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","F","Compare linear vs. exponential growth","1. Linear Growth
2. Exponential Growth
3. Growth Rate
4. Function
5. Constant Rate
6. Base (of an exponent)
7. Time Interval
8. Graph
9. Slope
10. Curve
11. Asymptote
12. Doubling Time
13. Increase
14. Mathematical Model
15. Equation"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","G","Use piecewise/ polynomial functions","1. Piecewise function
2. Polynomial function
3. Domain
4. Range
5. Continuity
6. Discontinuity
7. Interval
8. Boundary points
9. Degree of a polynomial
10. Coefficients
11. Roots/Zeros
12. Asymptotes
13. End behavior
14. Piecewise definition
15. Function notation
16. Graphing
17. Transformation
18. Linear piece
19. Quadratic piece
20. Evaluation"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","G","Analyze quadratic (vertex, roots)","1. Quadratic function  
2. Vertex  
3. Roots (or zeros)  
4. Axis of symmetry  
5. Discriminant  
6. Standard form  
7. Factored form  
8. Parabola  
9. Leading coefficient  
10. Maximum/Minimum value"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","H","Investigate rational/logarithmic families","1. Rational functions  
2. Logarithmic functions  
3. Asymptotes  
4. Domain  
5. Range  
6. Continuous functions  
7. Limits  
8. Derivatives  
9. Integrals  
10. Polynomial functions  
11. Graphing  
12. Transformations  
13. Roots  
14. Exponential growth/decay  
15. Function composition  
16. Horizontal and vertical shifts  
17. Slope  
18. Concavity  
19. Inflection points  
20. Discontinuities"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","H","Use calculus to analyze function behavior","1. Function
2. Derivative
3. Critical point
4. Inflection point
5. Local maximum
6. Local minimum
7. Concavity
8. Asymptote
9. Limit
10. Continuity
11. Increasing function
12. Decreasing function
13. Second derivative
14. Mean Value Theorem
15. Optimization
16. Sketching graphs
17. Intervals of increase/decrease
18. Tangent line
19. Slope
20. Extreme value theorem"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","B","Solve x+2=5 in a story context","- Variable
- Equation
- Solve
- Arithmetic
- Constants
- Operations
- Isolate
- Balance"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","B","x=3 by basic arithmetic","1. Variable  
2. Equation  
3. Solution  
4. Arithmetic  
5. Addition  
6. Subtraction  
7. Multiplication  
8. Division  
9. Equality  
10. Constants"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","C","Substitute x=4 in 3x+1","1. Variable  
2. Expression  
3. Substitute  
4. Equation  
5. Constants"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","C","Solve one/two-step linear equations","1. Variable
2. Coefficient
3. Constant
4. Equation
5. Isolate
6. Inverse operation
7. Balance
8. Simplify
9. Expression
10. Solution"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","D","Simplify 2x+3x=5x","- Algebra
- Expression
- Variable
- Coefficient
- Like terms
- Equation
- Simplification
- Addition"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","D","Solve multi-step linear eq. (2x+3=11)","1. Linear equation  
2. Variable  
3. Coefficient  
4. Constant  
5. Isolation  
6. Operations (addition, subtraction, multiplication, division)  
7. Equality  
8. Solution  
9. Expression  
10. Simplification"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","E","Solve simultaneous linear eq. in 2 vars","1. Simultaneous equations
2. Linear equation
3. Variables
4. Coefficients
5. Solution set
6. Substitution method
7. Elimination method
8. Graphical method
9. Intersection
10. Consistent system
11. Inconsistent system
12. Dependent system
13. Independent system
14. Matrix form
15. Determinant"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","E","Interpret solutions (intersection points)","1. Intersection points  
2. Solutions  
3. Functions  
4. Equations  
5. Graphs  
6. Coordinates  
7. Domain  
8. Range  
9. System of equations  
10. Roots  
11. Variables  
12. Algebraic expressions  
13. Cartesian plane  
14. Linear functions  
15. Non-linear functions  
16. Continuity  
17. Limits  
18. Discriminant  
19. Slope  
20. Derivative"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","F","Factor x²+5x+6","1. Factorization
2. Quadratic expression
3. Coefficients
4. Roots
5. Zero product property
6. Binomial
7. Polynomial
8. Completing the square
9. Discriminant
10. Standard form"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","F","Solve quadratics by factoring or formula","1. Quadratic equation  
2. Factoring  
3. Roots/solutions  
4. Coefficients  
5. Standard form  
6. Vertex form  
7. Discriminant  
8. Zero Product Property  
9. Binomial  
10. Perfect square trinomial  
11. Quadratic formula  
12. Axis of symmetry  
13. Parabola  
14. Leading coefficient  
15. Linear factors"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen and Algebra","G","Manipulate algebraic fractions","1. Algebraic fraction  
2. Numerator  
3. Denominator  
4. Common denominator  
5. Simplification  
6. Like terms  
7. Factorization  
8. Cross-multiplication  
9. Polynomial  
10. Rational expression  
11. Addition of fractions  
12. Subtraction of fractions  
13. Multiplication of fractions  
14. Division of fractions  
15. Canceling terms  
16. Least common multiple (LCM)  
17. Greatest common factor (GCF)  
18. Complex fractions"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen and Algebra","G","Solve systems (linear/quadratic)","1. System of equations
2. Linear equation
3. Quadratic equation
4. Solution
5. Variables
6. Coefficients
7. Substitution
8. Elimination
9. Graphing
10. Intersection
11. Roots
12. Discriminant
13. Parameters
14. Matrix
15. Determinant
16. Inequalities
17. Polynomial
18. Function
19. Transformation
20. Complex numbers"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","H","Higher-degree polynomials/complex factors","1. Polynomial
2. Higher-degree polynomial
3. Complex factors
4. Roots
5. Degree
6. Coefficients
7. Factorization
8. Synthetic division
9. Remainder theorem
10. Rational root theorem
11. Polynomial long division
12. Complex conjugates
13. Zeroes
14. Fundamental theorem of algebra
15. Imaginary numbers
16. Descartes' rule of signs
17. Algebraic expression
18. Function behavior
19. Graphing polynomials
20. Transformations of functions"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","H","Use computer algebra for symbolic tasks","1. Symbolic computation
2. Algebraic expressions
3. Variables
4. Constants
5. Functions
6. Equations
7. Inequalities
8. Polynomials
9. Derivatives
10. Integrals
11. Matrices
12. Systems of equations
13. Simplification
14. Factorization
15. Expansion
16. Substitution
17. Algorithms
18. Differential equations
19. Algebraic manipulation
20. Computer algebra system (CAS)"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","B","Notice x→x² (small x) vs. linear","- Limit
- Continuity
- Function
- Quadratic
- Linear
- Asymptotic behavior
- Neighborhood
- Convergence
- Derivative
- Taylor series
- Slope
- Graph
- Rate of change
- Inflection point
- Approximation"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","B","Discuss doubling sequence (exponential idea)","1. Doubling sequence  
2. Exponential growth  
3. Base  
4. Exponent  
5. Geometric progression  
6. Sequence  
7. Function  
8. Rate of increase  
9. Logarithm  
10. Asymptotic behavior  
11. Recursive definition  
12. Polynomial  
13. Iteration  
14. Data structure  
15. Algorithm efficiency"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","C","Identify curved graph vs. line","1. Function
2. Graph
3. Linear
4. Non-linear
5. Slope
6. Intercept
7. Domain
8. Range
9. Continuous
10. Discrete
11. Inflection point
12. Derivative
13. Quadratic
14. Polynomial
15. Asymptote
16. Tangent 
17. Concavity
18. Vertex
19. Axis of symmetry
20. Coordinates"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","C","Sketch y=x² for integer x","1. Cartesian coordinates  
2. Quadratic function  
3. Parabola  
4. Vertex  
5. Axis of symmetry  
6. Domain  
7. Range  
8. Integer  
9. Graphing  
10. Plotting points"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","D","Compare linear vs. quadratic tables","1. Linear Function
2. Quadratic Function
3. Table of Values
4. Slope
5. Y-Intercept
6. Vertex
7. Axis of Symmetry
8. Parabola
9. Constant Rate of Change
10. Variable Rate of Change
11. Domain
12. Range
13. Input/Output
14. Correlation
15. Graphical Representation"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","D","Explore basic exponentials (y=2^x)","1. Exponential function  
2. Base  
3. Exponent  
4. Growth  
5. Doubling  
6. Asymptote  
7. Graphing  
8. Domain  
9. Range  
10. Transformation  
11. Intercept  
12. Coordinate system  
13. Increasing function  
14. Continuous function  
15. Mathematical modeling"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","E","Analyze compound interest growth","1. Principal
2. Interest Rate
3. Compounding
4. Compound Interest
5. Time Period
6. Future Value
7. Present Value
8. Annual Percentage Rate (APR)
9. Frequency of Compounding
10. Exponential Growth
11. Formula for Compound Interest
12. Effective Interest Rate
13. Accumulation
14. Interest Calculation
15. Rate of Return"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","E","Use tech to plot polynomial vs. exponential","1. Polynomial
2. Exponential
3. Function
4. Graphing
5. Axis
6. Coordinates
7. Domain
8. Range
9. Intersection
10. Growth Rate
11. Variable
12. Plotting Library (e.g., Matplotlib, Plotly)
13. Data Points
14. Equation
15. Scaling
16. Curve
17. Visualization
18. Legend
19. Title
20. Labels"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","F","Investigate y=1/x or rational funcs","1. Rational functions  
2. Asymptotes  
3. Domain  
4. Range  
5. Vertical asymptote  
6. Horizontal asymptote  
7. Limits  
8. Continuity  
9. Holes  
10. Intercepts  
11. End behavior  
12. Symmetry  
13. Transformation  
14. Critical points  
15. Increasing/decreasing intervals"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","F","Solve half-life or depreciation problems","1. Half-life
2. Depreciation
3. Exponential decay
4. Growth factor
5. Decay constant
6. Initial amount
7. Remaining amount
8. Time interval
9. Rate of decay
10. Continuous decay
11. Formula
12. Model
13. Periodic interval
14. Negative exponent
15. Compound interest"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","G","Introduce logs or trig briefly","1. Logarithm  
2. Base  
3. Common logarithm  
4. Natural logarithm  
5. Exponent  
6. Trigonometric function  
7. Sine  
8. Cosine  
9. Tangent  
10. Angle  
11. Radian  
12. Unit circle  
13. Identity  
14. Inverse functions  
15. Amplitude  
16. Period  
17. Phase shift  
18. Asymptote"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","G","Discuss domain/range for new function types","1. Function  
2. Domain  
3. Range  
4. Composite Function  
5. Inverse Function  
6. Continuous Function  
7. Piecewise Function  
8. Limit  
9. Asymptote  
10. Endpoint  
11. Interval  
12. Vertical Line Test  
13. Horizontal Line Test  
14. Injection (One-to-One)  
15. Surjection (Onto)  
16. Bijection  
17. Transformation  
18. Real Numbers  
19. Discrete vs. Continuous  
20. Function Notation"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","H","Use calculus for advanced analysis","1. Derivative  
2. Integral  
3. Limit  
4. Function  
5. Continuity  
6. Differentiation  
7. Integration  
8. Critical point  
9. Inflection point  
10. Optimization  
11. Convergence  
12. Divergence  
13. Parametric equations  
14. Multivariable calculus  
15. Partial derivatives  
16. Gradient  
17. Hessian  
18. Taylor series  
19. Laplace transform  
20. Vector calculus"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","H","Model phenomena with combined function types","1. Function Types  
2. Composite Functions  
3. Mathematical Modeling  
4. Phenomena  
5. Variables  
6. Parameters  
7. Domain  
8. Range  
9. Continuity  
10. Transformation  
11. Derivatives  
12. Integrals  
13. Graphing  
14. Multivariable Functions  
15. System of Equations  
16. Simulation  
17. Algorithms  
18. Numerical Methods  
19. Boundary Conditions  
20. Nonlinear Dynamics"
