"Topic Area","Topic","Progress Level","Exercise","Technical Terms"
"Funktionale Zusammenhänge (Muster und Strukturen)","Muster und Strukturen erkennen","E","Predict future terms or positions","1. Time series
2. Regression analysis
3. Forecasting
4. Extrapolation
5. Trend analysis
6. Moving average
7. Seasonality
8. Autocorrelation
9. ARIMA (Autoregressive Integrated Moving Average)
10. Machine learning
11. Neural networks
12. Feature extraction
13. Model evaluation
14. Overfitting
15. Cross-validation"
"Funktionale Zusammenhänge (Muster und Strukturen)","Muster und Strukturen erkennen","E","Apply sequence patterns in real contexts","1. Sequence
2. Pattern
3. Arithmetic sequence
4. Geometric sequence
5. Recursive formula
6. Explicit formula
7. Term
8. Index
9. Series
10. Function
11. Variables
12. Algorithm
13. Mapping
14. Graphs
15. Linear equations"
"Funktionale Zusammenhänge (Muster und Strukturen)","Muster und Strukturen erkennen","F","Handle Fibonacci-type recurrence","1. Recurrence relation
2. Base case
3. Fibonacci sequence
4. Linear recurrence
5. Homogeneous
6. Initial conditions
7. Closed form solution
8. Generating function
9. Characteristic equation
10. Matrix exponentiation
11. Dynamic programming
12. Memoization
13. Coefficient
14. Induction
15. Asymptotic analysis"
"Funktionale Zusammenhänge (Muster und Strukturen)","Muster und Strukturen erkennen","F","Observe binomial or geometric patterns","1. Binomial Distribution
2. Geometric Distribution
3. Probability
4. Random Variable
5. Success Probability
6. Trials
7. Outcome
8. Expected Value
9. Variance
10. Combinations
11. Factorial
12. Independence
13. Discrete Distribution
14. Cumulative Distribution Function (CDF)
15. Probability Mass Function (PMF)"
"Funktionale Zusammenhänge (Muster und Strukturen)","Muster und Strukturen erkennen","G","Study primes or fractals","- Prime numbers
- Composite numbers
- Divisibility
- Sieve of Eratosthenes
- Prime factorization
- Infinite primes
- Fractals
- Self-similarity
- Iteration
- Recursion
- Mandelbrot set
- Julia set
- Chaos theory
- Mathematical constants (e.g., π, e)
- Non-linear dynamics
- Dimension (Hausdorff dimension)
- Geometric transformations
- Affine transformations
- L-systems (Lindenmayer systems)"
"Funktionale Zusammenhänge (Muster und Strukturen)","Muster und Strukturen erkennen","G","Link sequences to functional relationships","1. Sequence
2. Functional relationship
3. Variable
4. Function
5. Mapping
6. Domain
7. Range
8. Correspondence
9. Dependent variable
10. Independent variable
11. Equation
12. Transformation
13. Monotonic
14. Continuity
15. Graph
16. Parameter
17. Algebraic expression
18. System of equations
19. Output
20. Input"
"Funktionale Zusammenhänge (Muster und Strukturen)","Muster und Strukturen erkennen","H","Explore infinite series/limits","1. Convergence
2. Divergence
3. Series
4. Infinite series
5. Limit
6. Summation notation
7. Partial sum
8. Convergence test
9. Ratio test
10. Root test
11. Comparison test
12. Alternating series
13. Absolute convergence
14. Conditional convergence
15. Geometric series
16. Harmonic series
17. Telescoping series
18. Power series
19. Radius of convergence
20. Taylor series"
"Funktionale Zusammenhänge (Muster und Strukturen)","Muster und Strukturen erkennen","H","Use generating functions or recurrences","1. Generating functions  
2. Recurrence relations  
3. Coefficients  
4. Sequence  
5. Initial conditions  
6. Transforms  
7. Characteristic equation  
8. Homogeneous solution  
9. Particular solution  
10. Convolution  
11. Order of recurrence  
12. Closed form  
13. Linear recurrence  
14. Complex analysis  
15. Exponential generating function  
16. Ordinary generating function  
17. Asymptotic analysis  
18. Recurrence tree  
19. Base case  
20. Transition matrix"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","B","One-to-one match (child→pencil)","1. One-to-one correspondence  
2. Mapping  
3. Set theory  
4. Function  
5. Domain  
6. Range  
7. Injection  
8. Output  
9. Input  
10. Pairing"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","B","Discuss bigger/smaller relationships","1. Inequality
2. Comparison
3. Magnitude
4. Proportion
5. Scale
6. Value
7. Ratio
8. Function
9. Domain
10. Range
11. Ordinal
12. Cardinal
13. Absolute
14. Relative
15. Order of Operations"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","C","Double a recipe, note proportionality","1. Proportionality
2. Scaling
3. Ratio
4. Ingredients
5. Quantity
6. Measurement
7. Conversion
8. Doubling
9. Serving size
10. Adjustments"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","C","Use ratio tables to scale quantities","1. Ratio  
2. Proportion  
3. Scale factor  
4. Equivalent ratios  
5. Unit rate  
6. Table  
7. Multiplicative comparison  
8. Cross-multiplication  
9. Linear relationship  
10. Scaling"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","D","Solve direct proportion (unitary)","1. Ratio  
2. Proportion  
3. Direct proportion  
4. Unit rate  
5. Cross-multiplication  
6. Constant of proportionality  
7. Variable  
8. Scaling  
9. Equation  
10. Linear relationship"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","D","Recognize inverse proportion (workers/time)","1. Inverse proportion  
2. Direct proportion  
3. Ratio  
4. Constant  
5. Variables  
6. Linear relationship  
7. Equation  
8. Graph  
9. Work rate  
10. Time  
11. Workers  
12. Total work  
13. Fractions  
14. Reciprocal  
15. Multiplier"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","E","Write y=kx as linear proportion","1. Linear
2. Proportion
3. Variable
4. Constant
5. Coefficient
6. Equation
7. Slope
8. Intercept
9. Ratio
10. Function"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","E","Interpret slope as rate of change","1. Slope
2. Rate of change
3. Coordinate system
4. Linear function
5. Rise over run
6. Graph
7. Variable
8. Function
9. Proportionality
10. Y-intercept"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","F","Handle compound proportions","1. Proportion  
2. Compound Proportion  
3. Ratio  
4. Cross Multiplication  
5. Direct Proportion  
6. Inverse Proportion  
7. Equivalent Ratios  
8. Variable  
9. Constant  
10. Unit Rate"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","F","Solve direct/inverse variation in real tasks","1. Direct Variation  
2. Inverse Variation  
3. Proportionality  
4. Constant of Variation  
5. Variables  
6. Algebraic Equations  
7. Graphing  
8. Ratio  
9. Function  
10. Linear Relationship  
11. Inverse Function  
12. Coordinate System  
13. Slope  
14. Intercept  
15. Scale Factor"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","G","Analyze partial proportionality","1. Partial proportionality
2. Proportional odds model
3. Cumulative link models
4. Logit link function
5. Ordinal regression
6. Dependent variable
7. Independent variable
8. Thresholds
9. Parallel lines assumption
10. Odds ratio
11. Fitting procedure
12. Likelihood ratio test
13. Generalized ordered logistic regression
14. Categorical data
15. Data transformation
16. Model specification
17. Model diagnostics
18. Residuals analysis
19. Statistical significance
20. Multicollinearity"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","G","Apply ratios in geometry (similar triangles)","1. Ratio  
2. Proportion  
3. Similar triangles  
4. Corresponding sides  
5. Scale factor  
6. Altitude  
7. Base  
8. Height  
9. Area  
10. Triangle congruence  
11. Angle bisector  
12. Parallel lines  
13. Slope  
14. Side lengths  
15. Geometric mean"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","H","Transform y=kx into y=kx+b","1. Linear Equation
2. Slope (k)
3. Intercept (b)
4. Coordinate System
5. Cartesian Plane
6. Function
7. Variable
8. Transformation
9. Graphing
10. Addition of a Constant"
"Funktionale Zusammenhänge (Muster und Strukturen)","Zuordnungen und Proportionalität","H","Explore advanced proportional forms","1. Proportionality  
2. Ratio  
3. Direct Proportion  
4. Inverse Proportion  
5. Scaling  
6. Constants  
7. Variables  
8. Graphical Representation  
9. Linear Equation  
10. Function  
11. Coefficient  
12. Intersection  
13. Asymptote  
14. Dimensional Analysis  
15. Transformation  
16. Modeling  
17. Algebraic Manipulation  
18. Linearization  
19. Sensitivity Analysis  
20. Optimization"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","B","Read input→output table (x→x+2)","1. Input
2. Output
3. Function
4. Variable
5. Table
6. Mapping
7. Equation
8. Transformation
9. Arithmetic operation
10. Increment"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","B","Plot points for y=x+2","- Coordinate system
- X-axis
- Y-axis
- Cartesian plane
- Plotting points
- Slope
- Intercept
- Linear equation
- Function"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","C","Identify linear pattern in a table","1. Linear relationship  
2. Independent variable  
3. Dependent variable  
4. Slope  
5. Intercept  
6. Coordinate plane  
7. Data points  
8. Equation of a line  
9. Regression analysis  
10. Correlation  
11. Residuals  
12. Slope-intercept form  
13. x-axis  
14. y-axis  
15. Linear function"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","C","Create line graph from y=2x","1. Line graph  
2. y-axis  
3. x-axis  
4. Coordinates  
5. Function  
6. Slope  
7. Intercept  
8. Cartesian plane  
9. Linear equation  
10. Plotting points"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","D","Find slope from two points","1. Slope
2. Points
3. Coordinates
4. Rise
5. Run
6. Change in y
7. Change in x
8. Linear equation
9. Cartesian plane
10. Gradient"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","D","Write y=mx+b from slope/intercept","- Slope
- y-intercept
- Linear equation
- Coordinate plane
- Equation of a line
- Variables
- Constant term"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","E","Describe distance-time linear model","1. Distance
2. Time
3. Linear model
4. Slope
5. Y-intercept
6. Coordinate plane
7. Graph
8. Rate of change
9. Dependent variable
10. Independent variable
11. Equation of a line
12. Proportional relationship
13. Intercept
14. Function
15. Domain and range"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","E","Examine simple non-linear y=x²","1. Non-linear function  
2. Quadratic equation  
3. Parabola  
4. Vertex  
5. Axis of symmetry  
6. Roots/solutions  
7. Domain  
8. Range  
9. Graphing  
10. Function notation  
11. Transformation  
12. Concavity  
13. Points of intersection  
14. Standard form  
15. Discriminant"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","F","Transform functions (shifts, reflections)","1. Function
2. Transformation
3. Shift
4. Reflection
5. Horizontal shift
6. Vertical shift
7. Axis of reflection
8. Graph
9. Coordinate system
10. Parent function
11. Translation
12. Domain
13. Range
14. Symmetry
15. Algebraic expression
16. Piecewise function
17. Inverse function
18. Composite function
19. Function notation
20. Notation for transformations"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","F","Compare linear vs. exponential growth","1. Linear Growth
2. Exponential Growth
3. Function
4. Rate of Change
5. Slope
6. y-intercept
7. Base (of an exponential function)
8. Growth Rate
9. Graph
10. Asymptote
11. Doubling Time
12. Constant Rate
13. Continuous Growth
14. Functions' Domain
15. Functions' Range"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","G","Use piecewise/ polynomial functions","1. Piecewise function  
2. Polynomial function  
3. Domain  
4. Range  
5. Continuous function  
6. Discontinuity  
7. Interval  
8. Degree of a polynomial  
9. Coefficient  
10. Roots/zeros  
11. Graphing  
12. Function notation  
13. Limit  
14. Derivative  
15. Integration  
16. Asymptote  
17. Boundary condition  
18. Slope  
19. Transformation  
20. Vertex"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","G","Analyze quadratic (vertex, roots)","1. Quadratic function  
2. Vertex  
3. Roots (or zeros)  
4. Parabola  
5. Discriminant  
6. Axis of symmetry  
7. Standard form  
8. Factored form  
9. Vertex form  
10. Coefficients  
11. x-intercepts  
12. y-intercept  
13. Completing the square  
14. Graphing  
15. Symmetry"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","H","Investigate rational/logarithmic families","1. Rational functions
2. Logarithmic functions
3. Asymptotes
4. Domain
5. Range
6. Function behavior
7. Continuity
8. Limits
9. End behavior
10. Transformations
11. Roots/zeros
12. Vertical asymptote
13. Horizontal asymptote
14. Oblique asymptote
15. Intercepts
16. Exponential growth/decay
17. Inverse functions
18. Derivatives
19. Integration
20. Coefficients"
"Funktionale Zusammenhänge (Muster und Strukturen)","Lineare und andere einfache Funktionen","H","Use calculus to analyze function behavior","1. Function
2. Limit
3. Derivative
4. Continuity
5. Critical point
6. Inflection point
7. Local maximum
8. Local minimum
9. Global maximum
10. Global minimum
11. Concavity
12. Monotonicity
13. First derivative test
14. Second derivative test
15. Asymptote
16. Interval
17. Slope
18. Rate of change
19. Tangent line
20. Optimization"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","B","Solve x+2=5 in a story context","1. Variable  
2. Equation  
3. Solution  
4. Constants  
5. Operations  
6. Inverse operations  
7. Isolate  
8. Simplification  
9. Number line  
10. Balancing equations"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","B","x=3 by basic arithmetic","1. Variable
2. Equation
3. Solution
4. Equality
5. Simplification
6. Term"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","C","Substitute x=4 in 3x+1","1. Substitute  
2. Variable  
3. Expression  
4. Equation  
5. Arithmetic  
6. Evaluation  
7. Constant"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","C","Solve one/two-step linear equations","1. Variable  
2. Coefficient  
3. Constant  
4. Equation  
5. Solution  
6. Isolate  
7. Inverse operations  
8. Simplification  
9. Balance  
10. Expression  
11. Like terms  
12. Terms  
13. Linear equation  
14. One-step equation  
15. Two-step equation"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","D","Simplify 2x+3x=5x","1. Simplify  
2. Equation  
3. Like terms  
4. Coefficient  
5. Variable  
6. Algebraic expression  
7. Combining terms"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","D","Solve multi-step linear eq. (2x+3=11)","1. Equation  
2. Variable  
3. Constant  
4. Coefficient  
5. Linear equation  
6. Solution  
7. Inverse operations  
8. Isolate  
9. Simplification  
10. Transposition"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","E","Solve simultaneous linear eq. in 2 vars","1. Simultaneous equations  
2. Linear equations  
3. Variables  
4. Coefficients  
5. Constants  
6. Solution set  
7. Graphical representation  
8. Substitution method  
9. Elimination method  
10. Matrix notation  
11. Determinants  
12. Intersection  
13. Independent equations  
14. Dependent equations  
15. Inconsistent equations"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","E","Interpret solutions (intersection points)","1. Intersection points  
2. Solutions  
3. Graph  
4. Equations  
5. Coordinate system  
6. Functions  
7. Variables  
8. Domain  
9. Range  
10. Algebraic manipulation  
11. Systems of equations  
12. Roots  
13. Linear equations  
14. Non-linear equations  
15. Cartesian plane  
16. Substitution  
17. Elimination  
18. Visualization  
19. Plotting  
20. Analysis"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","F","Factor x²+5x+6","- Factorization
- Quadratic expression
- Coefficients
- Roots (or zeros)
- Polynomial
- Binomial
- Common factors
- Expressions"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","F","Solve quadratics by factoring or formula","1. Quadratic equation  
2. Factoring  
3. Roots/solutions  
4. Standard form  
5. Coefficient  
6. Zero product property  
7. Discriminant  
8. Vertex  
9. Parabola  
10. Completing the square  
11. Quadratic formula  
12. Linear factor  
13. Polynomial  
14. Factors  
15. Imaginary numbers"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen and Algebra","G","Manipulate algebraic fractions","1. Algebraic fraction  
2. Numerator  
3. Denominator  
4. Simplification  
5. Common denominator  
6. Factorization  
7. Adding fractions  
8. Subtracting fractions  
9. Multiplying fractions  
10. Dividing fractions  
11. Cross-multiplication  
12. Least common multiple (LCM)  
13. Polynomial  
14. Rational expressions  
15. Canceling factors  
16. Mixed numbers  
17. Improper fractions  
18. Property of equality  
19. Reduction  
20. Equivalent fractions"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen and Algebra","G","Solve systems (linear/quadratic)","1. System of equations  
2. Linear equations  
3. Quadratic equations  
4. Variables  
5. Coefficients  
6. Solutions  
7. Substitution  
8. Elimination  
9. Graphing  
10. Quadratic formula  
11. Discriminant  
12. Factoring  
13. Roots  
14. Intersection  
15. Order of operations"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","H","Higher-degree polynomials/complex factors","1. Polynomial
2. Degree
3. Coefficient
4. Factorization
5. Roots/Zeros
6. Complex Numbers
7. Complex Conjugate
8. Synthetic Division
9. Remainder Theorem
10. Fundamental Theorem of Algebra
11. Multiplicity
12. Rational Root Theorem
13. Descartes' Rule of Signs
14. Graphing
15. End Behavior
16. Asymptotes
17. Intercepts
18. Vieta's Formulas
19. Polynomial Long Division
20. Irreducible Factors"
"Funktionale Zusammenhänge (Muster und Strukturen)","Gleichungen und Algebra","H","Use computer algebra for symbolic tasks","1. Symbolic computation  
2. Algebraic manipulation  
3. Variables  
4. Expressions  
5. Equations  
6. Functions  
7. Linear algebra  
8. Polynomial  
9. Differentiation  
10. Integration  
11. Simplification  
12. Substitution  
13. Factorization  
14. Expansion  
15. Theorem proving  
16. Data structures  
17. Computational complexity  
18. Algorithms  
19. Syntax  
20. Semantics"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","B","Notice x→x² (small x) vs. linear","1. Limit
2. Continuity
3. Differentiation
4. Linear approximation
5. Non-linear function
6. Taylor series
7. Convergence
8. Asymptotic behavior
9. Infinitesimal
10. Function behavior"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","B","Discuss doubling sequence (exponential idea)","1. Doubling sequence  
2. Exponential growth  
3. Exponential function  
4. Base of exponent  
5. Growth rate  
6. Recursive sequence  
7. Iteration  
8. Limit  
9. Asymptotic behavior  
10. Mathematical induction  
11. Logarithm  
12. Continuous compounding  
13. Function notation  
14. Transformation  
15. Time complexity"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","C","Identify curved graph vs. line","1. Curve  
2. Line  
3. Graph  
4. Function  
5. Coordinate system  
6. Slope  
7. Derivative  
8. Continuity  
9. Inflection point  
10. Degree of polyline  
11. Quadratic  
12. Linear equation  
13. Asymptote  
14. Concavity  
15. Tangent line  
16. Intersection  
17. Domain  
18. Range  
19. Parametric equations  
20. Piecewise function"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","C","Sketch y=x² for integer x","1. Cartesian coordinates  
2. Graph  
3. Quadratic function  
4. Parabola  
5. Vertex  
6. Axis of symmetry  
7. Domain  
8. Range  
9. Integer  
10. Negative values  
11. Positive values  
12. Origin  
13. X-axis  
14. Y-axis  
15. Plotting points"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","D","Compare linear vs. quadratic tables","1. Linear Function  
2. Quadratic Function  
3. Table of Values  
4. Slope  
5. Intercept  
6. Vertex  
7. Parabola  
8. Rate of Change  
9. Domain  
10. Range  
11. Y-Intercept  
12. X-Intercept  
13. Coefficient  
14. Constant Term  
15. Degree of a Polynomial  
16. Function Notation  
17. Systems of Equations  
18. Graphing  
19. Transformations  
20. Asymptote"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","D","Explore basic exponentials (y=2^x)","1. Exponential function  
2. Base  
3. Exponent  
4. Growth  
5. y-intercept  
6. Asymptote  
7. Domain  
8. Range  
9. Graph  
10. Transformation"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","E","Analyze compound interest growth","1. Principal
2. Interest Rate
3. Compounding
4. Compound Interest
5. Time Period
6. Frequency of Compounding
7. Future Value
8. Present Value
9. Annuity
10. Continuous Compounding
11. Effective Interest Rate
12. Nominal Interest Rate
13. Formula
14. Exponential Growth
15. Rate of Return"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","E","Use tech to plot polynomial vs. exponential","1. Polynomial
2. Exponential function
3. Graphing
4. Coordinate system
5. Axes
6. Plotting
7. Function
8. Degree (of a polynomial)
9. Base (of an exponential)
10. Intercept
11. Asymptote
12. Domain
13. Range
14. Slope
15. Intersection
16. Visualization
17. Software tools (e.g., Python, MATLAB, Excel)
18. Data points
19. Curve fitting
20. Algorithm"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","F","Investigate y=1/x or rational funcs","1. Rational function  
2. Asymptote  
3. Vertical asymptote  
4. Horizontal asymptote  
5. Domain  
6. Range  
7. Intercept  
8. Symmetry  
9. Discontinuity  
10. Behavior at infinity  
11. Limit  
12. Zero of the function  
13. Interval  
14. Monotonicity  
15. Continuous function"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","F","Solve half-life or depreciation problems","1. Half-life  
2. Depreciation  
3. Exponential decay  
4. Initial value  
5. Time period  
6. Rate of decay  
7. Final value  
8. Continuous decay  
9. Growth/decay constant  
10. Mathematical models  
11. Logarithm  
12. Compounding  
13. Present value  
14. Future value  
15. Time constant"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","G","Introduce logs or trig briefly","1. Logarithm
2. Base
3. Exponential function
4. Common logarithm
5. Natural logarithm
6. Trigonometric functions
7. Sine
8. Cosine
9. Tangent
10. Angle
11. Radian
12. Degree
13. Inverse trigonometric functions
14. Pythagorean identity
15. Unit circle
16. Periodicity
17. Amplitude
18. Phase shift
19. Logarithmic scale
20. Asymptote"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","G","Discuss domain/range for new function types","1. Function
2. Domain
3. Range
4. Mapping
5. Value
6. Input
7. Output
8. Continuous function
9. Discrete function
10. Inverse function
11. Asymptote
12. Interval
13. Real numbers
14. One-to-one function
15. Onto function
16. Piecewise function
17. Transformations
18. Graph
19. Limit
20. End behavior"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","H","Use calculus for advanced analysis","1. Derivative
2. Integral
3. Limit
4. Function
5. Continuous
6. Differentiability
7. Chain Rule
8. Product Rule
9. Quotient Rule
10. The Fundamental Theorem of Calculus
11. Critical Points
12. Convergence
13. Divergence
14. Series
15. Multivariable Functions
16. Partial Derivatives
17. Gradient
18. Hessian
19. Taylor Series
20. Optimization"
"Funktionale Zusammenhänge (Muster und Strukturen)","Weitere funktionale Beziehungen","H","Model phenomena with combined function types","1. Function Types
2. Model
3. Phenomena
4. Composition
5. Continuity
6. Discontinuity
7. Parameters
8. Variables
9. Domain
10. Range
11. Piecewise Functions
12. Interpolation
13. Regression
14. Transformation
15. Non-linear Functions
16. Operators
17. Constraints
18. Joint Distribution
19. Multi-function Modeling
20. System Dynamics"
